tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
3871,129.0,3363,234,26,1478,1885,0,0,781,446.67,1.044,0.749,0.148,0.063,0.388,-0.912,2.213,0.3965,1.5772,0.604,0.010,0.018,0.155,-0.019,94,41,30,1,38,0,120199.95,19743.440,25109.580,50.445,8370.685,13.583,20907.230,6507.242,1048.147,16343.986,13075.189,1111.388,161.892,842.782,0.000236,-0.033986,1524,0,7,23,30,7,7255,74,23,50.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53985,1103,1450,36527.448,25091.016,8366.954,0.086,50.359,15827.236,5671.665,398.870,251,82,41,7,34,34024,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2605,2605,58,0
3901,130.0,3628,207,27,1563,2065,0,0,841,465.14,1.053,0.753,0.147,0.065,0.381,-0.913,2.215,0.3965,1.5866,0.578,0.009,0.014,0.155,-0.018,78,54,72,0,30,0,131218.39,22067.879,28189.623,75.693,10949.151,13.670,22697.711,7260.729,1122.971,18134.028,14507.222,3052.033,301.113,1253.387,0.000193,-0.034014,1818,0,38,34,72,38,7945,61,34,75.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58971,1238,1757,42723.318,28166.190,10947.889,0.294,75.399,17308.056,6297.338,498.114,293,113,53,38,22,43471,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3628,3610,215,1
3931,131.0,3922,186,27,1647,2275,0,0,901,407.70,1.064,0.759,0.146,0.068,0.373,-0.914,2.221,0.3987,1.5869,0.575,0.008,0.013,0.155,-0.016,71,50,86,0,31,0,143052.73,24140.290,30644.630,96.541,13058.219,13.897,24874.179,8127.991,1182.927,20007.289,16005.831,3248.643,241.817,1370.099,0.000252,-0.035224,2184,0,42,44,86,42,8677,58,44,96.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65291,1342,2126,47647.470,30620.426,13056.949,0.419,96.121,19192.489,7019.046,613.221,326,116,50,42,24,42015,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3628,3610,215,1
3961,132.0,4214,176,27,1718,2496,0,0,993,415.18,1.076,0.764,0.145,0.070,0.364,-0.915,2.234,0.3969,1.5806,0.565,0.009,0.015,0.154,-0.015,84,52,107,0,34,0,154639.83,26266.126,32225.661,122.676,14187.377,12.754,27049.093,9040.641,1286.006,21117.876,16894.301,3542.984,337.543,1547.534,0.000257,-0.036122,2429,0,46,61,106,46,9201,14,60,122.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71797,1418,2415,50564.713,32198.154,14185.233,0.311,122.092,21136.404,7804.543,717.384,348,127,52,46,29,35779,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3628,3610,215,1
3991,133.0,4582,171,27,1808,2774,0,0,1154,350.17,1.089,0.769,0.144,0.071,0.355,-0.917,2.239,0.4037,1.5981,0.561,0.007,0.015,0.154,-0.014,82,44,107,0,37,0,167828.73,29075.176,36047.414,105.271,16699.007,14.318,29502.143,9967.437,1459.429,24602.335,19681.868,3999.246,341.229,1849.003,0.000379,-0.036992,2942,0,62,45,107,62,9868,48,45,104.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79059,1582,2894,57450.404,36018.626,16693.314,0.565,104.706,23332.388,8584.828,834.525,414,136,44,62,30,42422,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3628,3610,215,1
4021,134.0,4917,154,27,1858,3059,0,0,1334,332.74,1.104,0.777,0.143,0.071,0.342,-0.917,2.243,0.4031,1.6000,0.544,0.005,0.015,0.154,-0.013,70,55,149,0,51,0,179498.73,30782.176,39451.054,160.236,19695.423,13.415,32215.242,11113.711,1696.306,26203.100,20962.480,5494.689,769.232,2193.660,0.000217,-0.037885,3487,0,75,74,149,75,10513,75,74,159.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87456,1726,3412,64344.685,39422.641,19687.521,0.889,159.347,25843.305,9585.476,959.596,453,168,54,75,39,43756,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3628,3610,215,1
4051,135.0,5215,126,29,1904,3311,0,0,1663,328.80,1.117,0.781,0.142,0.071,0.333,-0.918,2.247,0.4045,1.6138,0.531,0.005,0.014,0.154,-0.012,82,44,178,1,56,0,190691.25,32360.095,42076.337,193.747,19178.585,13.739,34741.821,12087.822,2082.162,25827.244,20661.796,6483.455,688.244,2188.717,0.000222,-0.039260,3828,0,95,83,178,95,11025,35,83,192.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95373,1849,3793,66566.116,42035.635,19173.762,0.993,192.755,28222.236,10443.307,1049.911,444,192,44,95,53,47945,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,5215,5184,126,2
4081,136.0,5528,111,29,1968,3560,0,0,1989,343.86,1.126,0.786,0.142,0.070,0.326,-0.918,2.243,0.4051,1.6115,0.525,0.006,0.013,0.154,-0.012,79,66,164,0,79,0,202914.19,34547.855,44597.525,168.895,21234.978,12.861,37116.438,12948.292,2577.120,27741.127,22192.902,6177.106,483.983,2240.174,0.000289,-0.037576,4022,0,86,78,164,86,11666,19,78,167.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102708,1953,4003,71364.240,44567.042,21230.254,1.197,167.697,30472.871,11172.338,1163.750,470,221,65,86,70,61226,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,5215,5184,126,2
4111,137.0,5773,106,29,1970,3803,0,0,2356,337.79,1.143,0.792,0.142,0.069,0.315,-0.919,2.249,0.4067,1.6076,0.535,0.007,0.013,0.153,-0.010,72,45,211,0,106,0,214199.45,35949.800,47540.145,206.463,21927.080,11.403,39566.517,14013.819,3151.360,27603.641,22082.913,7310.655,476.736,2371.326,0.000364,-0.039876,4321,0,105,106,211,105,11982,24,106,205.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110267,2088,4297,75341.307,47521.300,21922.771,1.390,205.073,32778.552,12111.428,1286.332,489,246,45,105,96,59498,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,5215,5184,126,2
4141,138.0,6000,113,29,1982,4018,0,0,2826,312.87,1.155,0.796,0.142,0.068,0.307,-0.920,2.268,0.4037,1.6228,0.543,0.006,0.019,0.153,-0.008,68,42,271,0,121,0,224461.23,38404.103,51649.832,242.243,23464.375,14.478,41772.495,15030.462,3857.000,29826.404,23861.124,10319.708,445.270,2644.179,0.000260,-0.040632,4508,0,156,115,266,154,12367,22,112,234.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117373,2271,4486,81416.753,51625.255,23459.639,1.648,234.867,34983.789,12981.023,1423.700,518,303,42,156,105,74917,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,5215,5184,126,2
4171,139.0,5996,107,29,1961,4035,0,0,3174,342.74,1.160,0.798,0.142,0.068,0.305,-0.920,2.272,0.4065,1.6245,0.533,0.031,0.064,0.153,-0.007,65,45,236,0,159,0,237719.64,40221.960,53771.147,222.716,24087.371,14.357,42921.040,15421.745,4613.821,19793.493,15834.795,9951.157,1420.077,2670.866,0.000213,-0.041984,4461,0,137,99,233,137,12799,30,96,220.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120927,2348,4431,84232.917,53742.937,24082.503,1.500,220.377,36151.343,13342.352,1459.508,340,323,45,137,141,84454,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,5215,5184,126,2
4201,140.0,6000,128,31,1955,4045,0,0,3538,352.51,1.164,0.798,0.143,0.068,0.305,-0.922,2.268,0.4023,1.6247,0.538,0.045,0.097,0.153,-0.007,68,41,199,0,180,0,253088.56,40865.647,56359.654,165.214,25807.426,12.668,43121.199,15414.930,5286.639,19328.698,15462.959,8534.186,3096.153,2702.755,0.000340,-0.042445,4611,0,119,80,196,117,13069,20,79,160.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121254,2456,4591,88924.689,56323.444,25803.029,1.290,160.178,36373.647,13380.175,1410.162,337,327,41,119,167,85146,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,6000,5961,236,2
4231,141.0,6000,114,31,1919,4081,0,0,3887,354.52,1.171,0.800,0.144,0.067,0.300,-0.923,2.275,0.4027,1.6098,0.535,0.057,0.139,0.152,-0.006,45,37,211,1,153,0,269397.03,42382.085,59061.431,219.549,26262.677,12.277,43355.023,15470.239,5978.130,18322.757,14658.206,9825.815,4302.614,2758.235,0.000315,-0.042517,4613,0,116,95,207,113,13375,24,94,208.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121996,2566,4589,92270.489,59020.913,26258.322,1.051,208.101,36685.462,13452.583,1400.729,324,288,37,116,135,76057,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,6000,5961,236,2
4261,142.0,6000,123,31,1870,4130,0,0,4147,380.92,1.179,0.804,0.144,0.067,0.294,-0.923,2.271,0.4092,1.6102,0.536,0.071,0.158,0.152,-0.006,65,21,196,1,195,0,280806.38,42538.553,59161.082,219.625,28134.656,11.722,43616.124,15715.371,6554.895,19068.057,15254.446,10304.051,7606.574,2899.268,0.000453,-0.043275,4589,0,105,91,193,104,13552,41,89,215.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123145,2579,4548,94364.786,59117.934,28125.452,1.165,215.534,37063.353,13639.959,1458.092,346,297,21,105,171,79156,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,6000,5961,236,2
4291,143.0,6000,110,31,1812,4188,0,0,4298,367.86,1.189,0.807,0.145,0.067,0.286,-0.923,2.267,0.4032,1.6192,0.530,0.073,0.195,0.152,-0.004,52,16,213,0,185,0,293366.03,42425.641,63523.127,261.773,28176.367,12.609,43975.244,15942.652,7012.482,19009.004,15207.204,11427.089,8551.860,2939.762,0.000426,-0.044176,4618,0,113,100,213,113,13729,28,100,260.390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124664,2764,4590,99104.218,63488.204,28171.314,1.383,260.390,37584.251,13866.149,1498.855,342,284,16,113,155,77942,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,6000,5961,236,2
4321,144.0,5999,119,31,1760,4239,0,0,4445,391.66,1.197,0.811,0.146,0.067,0.280,-0.924,2.262,0.4102,1.6167,0.531,0.081,0.219,0.152,-0.003,52,14,206,0,188,0,303243.34,42270.662,64641.657,217.947,28055.471,11.470,44332.419,16252.539,7354.563,18675.299,14940.239,12482.833,10117.682,2977.852,0.000560,-0.042748,4524,0,109,97,206,109,13900,27,97,216.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126230,2817,4497,100323.333,64599.071,28051.561,1.684,216.263,38095.443,14147.138,1536.246,340,289,14,109,166,88742,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,6000,5961,236,2
4351,145.0,6000,116,31,1688,4312,0,0,4384,364.02,1.209,0.816,0.147,0.067,0.271,-0.923,2.263,0.4069,1.6096,0.548,0.079,0.229,0.152,-0.002,38,11,231,0,197,0,310940.78,42012.329,66320.114,289.382,27811.590,12.862,44790.271,16432.096,7492.218,20619.643,16495.715,13801.657,11201.953,3082.276,0.000443,-0.040180,4255,0,116,115,231,116,14563,8,115,288.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128338,2884,4247,101781.011,66279.577,27809.260,1.263,288.119,38775.224,14299.804,1582.409,382,309,11,116,182,83757,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,6000,5947,307,0
4381,146.0,6000,122,31,1581,4419,0,0,4370,448.92,1.226,0.821,0.147,0.069,0.257,-0.924,2.258,0.4111,1.6209,0.556,0.096,0.242,0.152,0.000,54,11,249,0,170,0,319522.09,41006.907,69827.128,332.573,27616.592,10.606,45464.888,16659.367,7462.908,20284.470,16227.576,13758.376,12200.335,2982.529,0.000620,-0.033243,4189,0,116,133,249,116,14844,33,133,331.340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130908,3024,4156,105163.292,69789.615,27610.864,1.233,331.340,39722.432,14552.015,1582.470,382,275,11,116,148,77974,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,6000,5947,307,0
4411,147.0,5995,92,31,1511,4484,0,0,4356,426.06,1.239,0.825,0.148,0.070,0.248,-0.924,2.261,0.4068,1.6177,0.568,0.104,0.250,0.152,0.001,49,13,221,0,151,0,325303.25,40105.380,69687.372,301.676,27138.909,10.960,46088.304,16785.413,7497.622,17732.511,14186.009,13691.116,13764.116,2940.210,0.000504,-0.030759,4234,0,116,105,221,116,14951,66,105,300.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133439,3037,4168,104611.318,69657.834,27133.449,1.378,300.298,40605.202,14699.574,1584.725,323,258,13,116,129,73008,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,6000,5947,307,0
4441,148.0,5991,99,31,1445,4546,0,0,4273,388.88,1.250,0.829,0.148,0.068,0.240,-0.924,2.252,0.4038,1.6208,0.566,0.108,0.264,0.152,0.003,52,20,226,0,171,0,330078.47,39489.118,70185.016,289.637,27432.774,11.141,46588.661,17078.003,7436.058,19526.764,15621.411,13578.763,13680.438,2921.282,0.000333,-0.030674,4139,0,126,100,226,126,14808,15,100,288.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135551,3042,4124,105307.312,70148.558,27428.385,1.319,288.318,41332.698,15036.673,1560.338,368,306,20,126,160,90121,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,6000,5947,307,0
4471,149.0,5998,95,31,1375,4623,0,0,4181,345.65,1.263,0.832,0.148,0.068,0.230,-0.924,2.258,0.4051,1.6118,0.581,0.099,0.267,0.151,0.004,49,20,196,0,161,0,335304.34,38652.663,70845.407,243.164,27922.825,12.669,47150.583,17408.459,7318.315,18336.223,14668.979,11881.912,14172.920,2915.906,0.000424,-0.030534,4076,0,108,88,196,108,15077,10,88,242.160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137739,3075,4066,106500.318,70811.785,27917.203,1.004,242.160,42131.461,15369.920,1579.752,351,274,20,108,146,78733,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,6000,5947,307,0
