tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
1591,53.0,1971,168,17,455,1516,0,0,603,350.21,1.041,1.103,0.121,0.033,0.207,-0.847,1.617,0.3470,2.6688,0.734,0.013,0.019,0.150,-0.083,49,88,86,0,87,0,63163.98,3986.976,16661.947,37.551,1379.193,7.822,13739.747,6234.398,1044.848,6062.601,4850.081,2853.178,16.677,508.274,0.000133,-0.034295,256,0,69,17,84,68,22574,25,16,34.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46567,780,228,21032.171,16589.026,1340.705,1.757,34.252,12242.873,5791.622,297.498,125,235,87,68,80,78610,395,4,3,127.495,59.324,17.242,0.000,0.000,99.384,44.801,2.509,0,2,1,1,0,532,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,2353,2353,16,0
1621,54.0,1896,148,17,460,1436,0,0,547,359.70,1.034,1.096,0.120,0.031,0.216,-0.848,1.617,0.3473,2.6940,0.755,0.011,0.015,0.150,-0.084,49,79,64,0,47,0,58467.94,3816.523,15102.261,20.006,1545.482,5.864,13124.593,5936.000,933.613,4818.252,3854.602,2095.837,108.736,472.402,0.000228,-0.036160,295,0,56,8,64,56,20865,41,8,18.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44201,700,253,19222.847,14925.214,1524.131,1.292,18.714,11673.758,5544.608,258.641,99,173,77,52,44,58058,263,8,1,209.982,127.406,6.925,0.000,0.000,66.549,32.156,2.033,0,6,1,4,1,4130,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,2353,2353,16,0
1651,55.0,1817,149,15,465,1352,0,0,494,381.42,1.028,1.086,0.120,0.031,0.225,-0.849,1.622,0.3480,2.7109,0.749,0.009,0.018,0.149,-0.087,54,84,50,0,59,0,55052.41,3782.006,14842.578,22.385,1433.060,6.670,12508.818,5645.291,839.925,4767.045,3813.636,1695.740,14.254,405.054,0.000121,-0.036373,320,0,39,11,50,39,19597,95,11,21.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41736,692,225,18834.239,14787.053,1395.912,0.791,21.595,11058.213,5288.770,233.167,94,178,82,39,57,64984,180,2,0,50.000,29.246,0.000,0.000,0.000,46.781,21.308,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,1817,1816,25,0
1681,56.0,1693,165,15,462,1231,0,0,438,363.42,1.016,1.075,0.117,0.031,0.238,-0.852,1.625,0.3403,2.7393,0.763,0.015,0.013,0.150,-0.089,49,112,45,0,61,0,51472.15,3703.896,12943.235,25.371,1215.457,7.186,11764.031,5312.127,751.856,4000.827,3200.662,1302.942,18.664,302.979,0.000164,-0.036545,278,0,37,8,42,34,17952,66,8,20.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38834,601,211,16353.543,12906.657,1198.648,0.546,20.000,10323.296,4982.820,214.048,85,202,109,37,56,70704,115,0,1,3.593,0.000,2.167,0.000,0.000,30.973,13.476,0.000,0,4,2,0,2,2359,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,1817,1816,25,0
1711,57.0,1597,138,15,463,1134,0,0,372,372.53,1.005,1.063,0.120,0.031,0.251,-0.854,1.630,0.3402,2.7321,0.789,0.017,0.013,0.150,-0.091,45,87,45,0,51,0,49254.38,3731.087,12978.564,18.869,1281.908,5.445,10864.160,4915.122,653.505,3580.926,2864.741,1467.188,0.514,329.615,0.000096,-0.036887,270,0,38,7,45,38,16265,62,7,18.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35529,612,208,16560.633,12943.749,1275.279,0.812,18.057,9433.732,4628.620,177.825,69,166,86,38,42,56244,60,0,0,0.000,0.000,0.000,0.000,0.000,15.754,5.950,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,1817,1816,25,0
1741,58.0,1535,146,15,472,1062,0,1,314,382.76,0.993,1.049,0.120,0.029,0.264,-0.855,1.633,0.3451,2.7606,0.773,0.013,0.012,0.150,-0.094,51,88,31,0,46,0,47257.33,3727.091,11681.960,5.625,1070.045,6.909,10183.786,4558.990,545.798,4293.002,3434.401,940.142,57.071,267.339,0.000145,-0.036699,250,0,28,3,30,27,14632,68,3,4.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32804,542,182,14722.542,11642.003,1058.065,0.395,4.355,8740.065,4284.013,166.708,88,160,88,28,44,59324,60,1,0,25.000,15.079,0.000,0.000,0.000,15.726,5.907,0.000,0,0,0,0,0,0,2,0,0,0.000,0.000,0.000,0.000,0.000,0.142,0.012,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1651,1817,1816,25,0
1771,59.0,1487,121,15,478,1008,0,1,270,382.38,0.984,1.042,0.121,0.027,0.275,-0.857,1.635,0.3453,2.7921,0.780,0.010,0.013,0.152,-0.096,70,85,30,0,40,0,45495.16,3782.640,11091.118,16.199,1012.648,9.516,9828.664,4368.298,470.088,4440.243,3552.195,837.300,9.867,249.870,0.000133,-0.036477,246,0,21,9,29,21,13853,90,8,15.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31328,516,156,13885.679,11017.862,973.325,0.236,15.637,8359.350,4114.691,146.478,88,141,84,21,36,49887,51,3,0,75.000,45.236,0.000,0.000,0.000,14.040,6.355,0.000,0,1,1,0,0,409,30,0,0,0.000,0.000,0.000,0.000,0.000,2.124,0.195,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,1817,1816,25,0
1801,60.0,1470,112,12,484,985,0,1,248,399.55,0.980,1.047,0.119,0.027,0.282,-0.858,1.637,0.3421,2.8498,0.766,0.012,0.010,0.153,-0.098,45,77,16,0,18,0,44524.29,3764.407,10749.961,21.830,1106.441,8.353,9445.981,4178.092,413.418,3921.504,3137.203,452.992,24.197,208.087,0.000140,-0.036340,235,0,7,9,14,7,12691,68,7,21.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29699,499,167,13686.172,10723.531,1094.514,0.054,21.277,7948.854,3942.451,125.805,77,100,77,7,16,39309,30,0,0,0.000,0.000,0.000,0.000,0.000,10.057,5.862,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.178,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1470,1466,21,0
1831,61.0,1420,117,12,492,927,0,1,210,412.59,0.972,1.041,0.122,0.029,0.295,-0.859,1.641,0.3418,2.8819,0.773,0.010,0.008,0.154,-0.100,49,88,18,0,31,0,43329.42,3829.458,10314.465,16.620,1147.295,8.897,9217.880,4137.244,359.200,3554.771,2843.817,692.120,3.036,234.979,0.000109,-0.036328,255,0,10,8,17,10,11700,89,7,16.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28556,474,166,13095.635,10234.507,1114.789,0.086,16.045,7709.569,3915.138,111.621,67,125,87,10,28,46411,30,2,0,50.000,30.158,0.000,0.000,0.000,10.073,5.761,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.167,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1470,1466,21,0
1861,62.0,1392,140,12,507,884,0,1,192,365.63,0.961,1.032,0.124,0.029,0.309,-0.861,1.643,0.3460,2.9021,0.743,0.014,0.009,0.155,-0.102,62,88,16,0,21,0,43242.38,3908.346,10754.331,31.958,1037.618,10.766,8920.388,3963.973,313.169,3908.671,3126.937,578.138,22.586,201.690,0.000141,-0.037497,224,0,6,10,15,5,10586,71,10,28.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27012,494,153,13516.918,10652.361,1014.752,0.065,28.761,7367.805,3756.700,93.144,71,114,88,6,20,38702,30,4,0,100.000,60.315,0.000,0.000,0.000,10.089,6.263,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.152,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1470,1466,21,0
1891,63.0,1379,160,12,519,859,0,1,172,372.42,0.955,1.032,0.124,0.029,0.319,-0.862,1.643,0.3468,2.9618,0.746,0.021,0.023,0.156,-0.103,65,80,11,0,22,0,44854.71,3965.007,12033.743,8.836,1188.599,10.792,8673.934,3876.421,277.785,4151.653,3321.323,409.027,96.298,231.461,0.000149,-0.036404,286,0,7,4,11,7,9859,115,4,8.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25814,554,170,15189.185,12017.760,1171.904,0.124,8.712,7079.965,3673.334,88.536,81,106,80,7,19,39110,30,0,0,0.000,0.000,0.000,0.000,0.000,10.149,4.629,0.000,0,0,0,0,0,0,30,0,1,2.605,0.000,1.087,0.000,0.000,2.118,0.137,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1470,1466,21,0
1921,64.0,1428,123,12,545,882,0,1,156,413.12,0.950,1.032,0.120,0.029,0.323,-0.863,1.650,0.3459,2.9717,0.734,0.009,0.020,0.157,-0.103,66,67,8,0,14,0,47195.27,4197.427,13095.856,6.939,1065.991,10.531,8847.417,4071.193,246.281,5655.540,4524.432,309.238,139.181,215.241,0.000164,-0.035358,302,0,6,2,8,6,10022,134,2,6.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100,605,167,16293.862,13067.482,1043.843,0.125,6.814,7186.836,3847.352,106.725,107,84,66,6,12,34488,30,0,1,9.177,0.000,5.535,0.000,0.000,10.250,4.511,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.188,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,1470,1466,21,0
1951,65.0,1476,139,12,572,903,0,1,129,420.10,0.946,1.033,0.120,0.027,0.329,-0.864,1.660,0.3520,3.0065,0.735,0.010,0.022,0.159,-0.103,60,51,9,0,19,0,49729.89,4546.640,13053.036,7.675,1402.533,10.963,9039.142,4098.186,217.469,5165.822,4132.658,371.461,74.576,238.728,0.000124,-0.035065,308,0,8,1,8,7,9831,105,1,6.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26548,595,203,16436.952,12984.805,1373.449,0.117,6.578,7314.179,3877.594,98.648,96,75,51,8,16,28013,30,0,0,0.000,0.000,0.000,0.000,0.000,10.408,4.204,0.000,0,0,0,0,0,0,30,1,0,7.500,3.129,0.000,0.000,0.000,2.123,0.169,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,1476,1476,97,0
1981,66.0,1552,137,12,600,951,0,1,129,410.60,0.948,1.042,0.121,0.027,0.329,-0.866,1.660,0.3589,3.0557,0.718,0.022,0.021,0.160,-0.104,86,62,10,0,10,0,53305.74,5004.413,14467.168,10.716,1650.216,9.815,9491.661,4346.747,195.786,6544.094,5235.275,224.833,61.701,276.904,0.000130,-0.034946,307,0,6,4,10,6,9925,71,4,10.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27722,661,236,18365.312,14417.159,1630.764,0.061,10.655,7674.969,4105.208,114.136,125,77,61,6,10,28464,30,0,0,0.000,0.000,0.000,0.000,0.000,10.559,4.034,0.000,0,0,0,0,0,0,30,1,0,7.500,3.129,0.000,0.000,0.000,2.123,0.189,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,1476,1476,97,0
2011,67.0,1669,120,12,623,1045,0,1,123,406.63,0.957,1.067,0.119,0.027,0.322,-0.868,1.664,0.3525,3.1073,0.734,0.019,0.022,0.163,-0.105,74,39,11,0,14,0,58217.83,5446.657,16938.789,10.062,1612.945,11.129,10194.211,4782.156,184.277,7602.164,6081.731,358.011,171.781,272.550,0.000143,-0.034601,293,0,6,5,11,6,10712,74,5,10.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29862,770,219,21053.547,16866.611,1587.063,0.030,10.033,8319.989,4521.248,129.990,151,57,39,6,12,20069,30,0,0,0.000,0.000,0.000,0.000,0.000,10.696,5.002,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.121,0.164,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,1476,1476,97,0
2041,68.0,1780,124,12,658,1121,0,1,113,371.45,0.961,1.078,0.120,0.029,0.321,-0.871,1.672,0.3485,3.1242,0.716,0.015,0.020,0.164,-0.106,84,59,18,0,9,0,62466.61,5996.195,17426.042,22.184,2015.978,12.613,11061.302,5258.287,170.446,8081.998,6465.599,601.316,143.095,344.797,0.000218,-0.033650,334,0,9,9,18,9,11774,76,9,22.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32535,793,258,22106.450,17366.194,1996.014,0.124,22.061,9110.627,4977.675,144.658,153,76,59,9,8,23041,20,0,0,0.000,0.000,0.000,0.000,0.000,7.208,3.036,0.000,0,1,0,0,1,660,30,0,0,0.000,0.000,0.000,0.000,0.000,2.119,0.178,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,1476,1476,97,0
2071,69.0,1923,140,12,703,1219,0,1,114,324.29,0.964,1.088,0.121,0.029,0.320,-0.872,1.672,0.3554,3.1468,0.701,0.013,0.013,0.165,-0.106,90,66,6,0,7,0,67097.74,6542.514,18624.806,3.288,2501.466,10.775,11982.069,5763.649,162.358,9122.263,7297.811,200.792,162.913,443.245,0.000140,-0.034058,447,0,5,1,6,5,12305,116,1,3.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35281,850,331,23984.953,18558.896,2453.082,0.092,3.196,9920.255,5432.775,189.598,175,77,66,5,6,22112,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.118,0.179,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,1476,1476,97,0
2101,70.0,2077,128,11,752,1324,0,1,125,320.47,0.969,1.095,0.120,0.031,0.318,-0.872,1.672,0.3578,3.1435,0.665,0.008,0.018,0.166,-0.107,93,63,12,0,7,0,72834.23,7109.454,21201.854,4.161,3031.877,11.125,13003.015,6287.492,163.642,9698.339,7758.671,415.806,219.606,549.743,0.000189,-0.032532,624,0,9,3,11,9,13250,215,2,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38247,970,409,27561.329,21129.469,2962.044,0.176,3.584,10794.116,5938.875,196.248,183,78,63,9,6,23332,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.116,0.154,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2077,2077,10,0
2131,71.0,2272,108,11,787,1484,0,1,135,311.84,0.984,1.113,0.119,0.030,0.309,-0.873,1.675,0.3635,3.1498,0.695,0.014,0.013,0.168,-0.106,66,57,10,0,5,0,79764.32,7891.961,23818.714,8.370,3492.150,11.035,14230.409,6951.575,181.369,11364.834,9091.868,350.446,255.054,547.143,0.000190,-0.030921,625,0,6,4,9,6,14491,161,3,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41985,1090,464,30956.820,23732.286,3436.003,0.182,7.745,11899.129,6539.759,250.294,228,68,57,6,5,21984,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.114,0.153,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2077,2077,10,0
2161,72.0,2462,96,11,836,1626,0,0,149,315.19,0.992,1.123,0.119,0.030,0.305,-0.873,1.678,0.3583,3.1456,0.693,0.017,0.016,0.169,-0.107,70,70,10,0,6,0,86192.67,8894.435,24622.300,19.569,3982.904,11.845,15707.127,7719.849,205.963,11546.954,9237.563,285.655,263.276,616.691,0.000199,-0.031107,713,0,1,9,9,1,15332,152,8,19.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46589,1126,561,32445.971,24548.145,3886.589,0.008,19.343,13260.191,7254.872,291.134,217,75,69,1,5,20222,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,5,0,0,0.000,0.000,0.000,0.000,0.000,0.352,0.028,0.000,0,1,1,0,0,397,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2077,2077,10,0
2191,73.0,2654,107,11,889,1765,0,0,155,301.93,0.999,1.132,0.120,0.030,0.303,-0.875,1.681,0.3643,3.1529,0.658,0.012,0.017,0.170,-0.109,81,82,12,0,9,0,93724.51,9879.694,27080.161,12.520,4514.518,14.574,17113.646,8384.093,211.766,12360.330,9888.264,413.922,159.383,685.662,0.000165,-0.031145,738,0,7,5,11,6,16774,94,5,10.530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50676,1238,644,35828.090,27013.511,4453.158,0.092,10.530,14520.628,7881.049,319.206,234,95,82,7,6,26002,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2077,2077,10,0
