tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
2851,95.0,3833,167,26,461,3372,0,0,955,265.99,1.204,1.439,0.119,0.062,0.122,-0.910,1.748,0.3570,3.0780,0.627,0.007,0.018,0.085,0.129,68,145,179,0,101,0,138382.78,8469.842,52159.996,73.691,5278.753,12.236,32486.594,16839.181,1476.186,19312.933,15450.347,5893.969,583.451,1027.920,0.000160,-0.010059,944,0,138,41,179,138,23014,61,41,72.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100651,2304,882,62824.797,52115.724,5270.827,0.812,72.879,31144.229,15832.602,897.281,399,383,145,138,100,86728,60,1,1,27.352,17.354,1.633,0.000,0.000,17.564,8.943,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,3833,3779,187,1
2881,96.0,3766,204,26,461,3305,0,0,1040,245.02,1.206,1.438,0.118,0.063,0.123,-0.911,1.747,0.3603,3.0822,0.641,0.004,0.018,0.085,0.129,54,168,224,0,128,0,133395.53,8458.715,50794.546,91.913,5332.830,14.239,32533.755,16746.826,1635.058,20215.562,16172.450,7740.936,395.958,1236.773,0.000345,-0.011767,924,0,183,41,224,183,22386,90,41,90.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100347,2236,834,61272.328,50694.228,5315.088,1.172,90.741,31214.507,15785.668,852.762,409,477,168,183,126,108752,60,3,0,75.000,51.838,0.000,0.000,0.000,17.718,9.282,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2851,3833,3779,187,1
2911,97.0,3699,203,26,468,3231,0,0,1089,233.00,1.203,1.433,0.121,0.065,0.126,-0.911,1.759,0.3687,3.0717,0.638,0.004,0.018,0.085,0.127,66,175,174,0,149,0,131819.95,8488.268,50457.172,55.459,5166.661,12.786,31852.410,16308.946,1764.888,19224.280,15379.424,5383.464,422.304,999.614,0.000209,-0.012493,918,0,143,31,174,143,21569,57,31,54.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97820,2222,861,60890.968,50390.361,5163.716,0.684,54.775,30521.551,15379.523,818.022,392,466,175,143,148,101242,60,3,0,75.000,51.613,0.000,0.000,0.000,18.031,8.876,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,3833,3779,187,1
2941,98.0,3678,199,26,472,3206,0,0,1167,259.07,1.204,1.430,0.121,0.065,0.128,-0.911,1.760,0.3635,3.0737,0.628,0.004,0.016,0.085,0.127,74,156,113,0,156,0,130595.28,8230.862,49314.164,48.704,5431.098,12.303,31643.067,16142.172,1883.604,18220.693,14576.555,4194.736,341.382,969.297,0.000212,-0.012189,960,0,88,25,113,88,20961,75,25,48.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96761,2171,885,59847.879,49272.459,5419.625,0.415,48.289,30269.624,15250.499,777.312,372,397,156,88,153,94061,60,0,0,0.000,0.000,0.000,0.000,0.000,18.117,8.430,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,3833,3779,187,1
2971,99.0,3625,184,26,473,3152,0,0,1231,247.40,1.206,1.425,0.121,0.065,0.130,-0.912,1.761,0.3545,3.0665,0.655,0.002,0.018,0.085,0.127,66,153,135,0,150,0,127725.66,7835.629,47363.777,60.471,4973.563,13.955,31335.554,15938.581,1977.577,17317.479,13853.984,4129.472,418.086,866.733,0.000213,-0.013360,861,0,105,30,135,105,20839,12,30,59.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95603,2085,847,57233.235,47312.711,4959.786,0.564,59.908,29980.936,15045.305,784.400,353,407,153,105,149,97501,60,2,2,67.430,34.484,11.977,0.000,0.000,18.238,8.333,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,3833,3779,187,1
3001,100.0,3491,206,24,467,3024,0,0,1256,234.05,1.205,1.421,0.122,0.064,0.132,-0.912,1.761,0.3620,3.0410,0.650,0.002,0.017,0.085,0.126,56,130,146,0,179,0,122059.15,7615.695,44016.668,57.440,4893.529,11.304,30491.323,15467.576,2050.058,14595.058,11676.046,5218.307,283.085,926.954,0.000237,-0.014815,875,0,122,24,146,122,21146,23,24,56.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92658,1934,851,53472.135,43948.317,4883.594,0.663,56.777,29131.688,14524.785,833.448,299,427,130,122,175,102511,89,3,1,81.362,51.802,4.359,0.000,0.000,22.949,10.677,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,3491,3469,587,0
3031,101.0,3355,201,24,445,2910,0,0,1275,275.57,1.209,1.419,0.122,0.065,0.132,-0.912,1.770,0.3512,3.0440,0.646,0.000,0.015,0.085,0.126,69,151,120,0,177,0,118754.01,7091.144,44108.375,74.361,4339.960,11.381,29518.109,14791.297,2143.177,14236.729,11389.383,4138.490,392.208,748.398,0.000189,-0.013030,782,0,82,38,120,82,21345,37,38,73.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88829,1935,745,52865.645,44069.636,4339.941,0.655,73.706,28193.698,13933.392,752.345,294,408,151,82,175,104388,90,1,0,25.000,17.130,0.000,0.000,0.000,23.215,10.665,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,3491,3469,587,0
3061,102.0,3187,185,24,407,2780,0,0,1225,247.63,1.217,1.426,0.124,0.066,0.128,-0.913,1.766,0.3464,3.0453,0.683,0.000,0.017,0.086,0.128,64,135,182,0,166,0,112836.24,6687.485,42479.771,100.680,3857.470,13.702,28570.345,14317.821,2117.893,14393.249,11514.599,6212.808,175.610,912.573,0.000183,-0.012493,719,0,133,49,182,133,20073,69,49,99.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85700,1871,650,50660.407,42390.091,3853.189,0.729,99.951,27308.291,13508.620,708.184,300,430,133,133,164,109897,90,4,0,100.000,68.896,0.000,0.000,0.000,23.568,11.310,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,3491,3469,587,0
3091,103.0,3057,184,24,407,2650,0,0,1148,258.34,1.214,1.419,0.125,0.064,0.132,-0.913,1.770,0.3466,3.0323,0.667,0.005,0.016,0.086,0.126,64,131,136,0,158,0,106717.85,6289.285,39357.966,51.414,3666.298,11.900,27304.343,13554.029,1994.323,13261.048,10608.839,5098.126,476.683,737.337,0.000190,-0.013938,686,0,113,23,136,113,18837,63,23,51.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81660,1725,622,46893.609,39280.210,3662.217,0.371,51.043,26092.116,12812.376,642.189,265,397,131,113,153,103071,120,3,1,79.625,51.577,3.169,0.000,0.000,30.873,15.664,0.000,2,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,3491,3469,587,0
3121,104.0,2932,186,24,417,2515,0,0,1096,277.96,1.208,1.408,0.128,0.061,0.138,-0.915,1.768,0.3514,3.0295,0.657,0.002,0.017,0.085,0.125,84,119,119,0,163,0,101782.58,6022.581,37122.586,35.691,3599.268,11.394,25914.651,12785.508,1917.750,12427.715,9942.172,4086.890,234.330,691.458,0.000216,-0.016006,653,0,103,16,119,103,17482,28,16,35.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77001,1626,623,44358.015,37056.755,3589.200,0.288,35.404,24660.828,12100.098,577.279,248,383,119,103,161,104438,150,3,2,88.281,51.766,9.205,0.000,0.000,37.874,18.902,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,3491,3469,587,0
3151,105.0,2815,182,25,421,2394,0,0,1028,273.93,1.203,1.401,0.131,0.059,0.144,-0.915,1.784,0.3494,3.0373,0.671,0.002,0.018,0.085,0.124,64,127,84,0,158,0,96891.97,5873.717,34347.301,25.244,3533.541,12.007,25008.440,12283.752,1819.590,11379.243,9103.394,2939.645,220.781,588.820,0.000230,-0.018305,625,0,69,15,84,69,16598,25,15,25.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73955,1503,597,41173.098,34291.663,3517.127,0.213,25.031,23736.344,11651.192,527.178,231,351,127,69,155,87587,141,2,3,73.674,34.259,16.351,0.000,0.000,35.263,17.634,0.000,0,1,0,0,1,876,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,2815,2772,145,1
3181,106.0,2625,192,25,405,2220,0,0,974,284.98,1.199,1.396,0.133,0.056,0.147,-0.916,1.791,0.3488,3.0380,0.664,0.002,0.020,0.086,0.123,65,158,115,0,127,0,90285.35,5664.334,30962.117,57.108,3112.364,13.299,23475.111,11558.650,1704.658,9456.213,7564.970,3692.277,334.375,633.862,0.000156,-0.018796,571,0,83,32,115,83,16132,32,32,56.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69125,1353,539,37019.078,30902.830,3112.266,0.252,56.856,22230.263,10936.491,522.279,192,367,158,83,126,100019,120,3,0,75.000,51.766,0.000,0.000,0.000,28.455,14.601,0.000,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,2815,2772,145,1
3211,107.0,2510,205,25,407,2103,0,0,885,275.87,1.195,1.393,0.134,0.057,0.153,-0.917,1.805,0.3469,3.0455,0.660,0.005,0.019,0.086,0.123,72,114,73,0,143,0,84828.98,5299.144,28954.452,29.662,2820.442,13.747,22069.424,10738.839,1589.129,9741.441,7793.153,2702.017,212.904,479.019,0.000180,-0.019097,499,0,57,16,73,57,15011,19,16,29.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64578,1261,480,34558.096,28939.715,2816.469,0.164,29.497,20842.128,10189.466,457.810,196,311,113,55,143,81703,75,0,0,0.000,0.000,0.000,0.000,0.000,21.183,11.590,0.000,0,2,0,2,0,328,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,2815,2772,145,1
3241,108.0,2375,211,25,397,1978,0,0,816,268.39,1.191,1.385,0.130,0.059,0.157,-0.918,1.813,0.3430,3.0546,0.639,0.005,0.019,0.086,0.122,85,134,55,0,138,0,78687.63,4873.988,26333.860,53.119,2701.843,13.953,21063.809,10290.340,1462.204,8639.624,6911.700,2215.184,286.685,356.177,0.000209,-0.018160,467,0,32,23,55,32,14654,0,23,53.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61258,1146,467,31515.601,26326.530,2701.843,0.108,53.011,19843.232,9747.980,457.907,171,296,134,32,130,78056,39,0,0,0.000,0.000,0.000,0.000,0.000,11.970,6.797,0.000,0,1,0,0,1,670,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3151,2815,2772,145,1
3271,109.0,2243,221,25,380,1863,0,0,737,348.95,1.189,1.381,0.129,0.057,0.159,-0.918,1.818,0.3359,3.0530,0.669,0.005,0.019,0.086,0.123,65,108,54,0,138,0,74227.06,4574.671,25950.918,49.653,2314.968,10.199,19904.227,9643.826,1352.450,7571.151,6056.921,1795.295,519.087,306.694,0.000129,-0.018776,431,0,28,26,54,28,13807,5,26,49.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57756,1130,425,30656.401,25941.909,2308.758,0.182,49.471,18710.169,9146.147,419.250,153,267,108,28,131,82828,27,0,1,9.058,0.000,6.207,0.000,0.000,8.140,4.695,0.000,0,1,0,0,1,193,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,2815,2772,145,1
3301,110.0,2065,206,27,364,1701,0,0,652,333.42,1.187,1.369,0.130,0.056,0.164,-0.921,1.842,0.3372,3.0552,0.664,0.003,0.022,0.085,0.122,72,146,81,0,123,0,69016.16,4291.204,23692.367,58.959,2095.228,12.809,18493.894,8937.954,1193.629,7783.837,6227.069,2349.805,355.537,365.843,0.000120,-0.018753,359,0,49,32,81,49,12940,22,32,58.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53666,1032,337,27921.244,23679.594,2041.665,0.257,58.703,17375.602,8497.460,370.811,154,316,146,49,121,93037,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2065,2033,77,2
3331,111.0,1942,180,27,354,1588,0,0,573,290.21,1.182,1.361,0.135,0.054,0.167,-0.921,1.852,0.3313,3.0375,0.691,0.003,0.021,0.086,0.122,59,108,51,0,96,0,65074.32,4099.559,21771.579,48.029,1979.497,14.298,17127.525,8220.330,1038.147,5898.278,4718.622,1699.085,338.539,257.727,0.000261,-0.016781,364,0,27,24,51,27,11846,60,24,47.940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49291,948,304,25663.918,21771.579,1902.393,0.089,47.940,16037.703,7846.465,305.440,117,230,108,27,95,64894,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2065,2033,77,2
3361,112.0,1834,167,27,354,1480,0,0,498,305.67,1.175,1.345,0.138,0.055,0.175,-0.922,1.853,0.3314,3.0408,0.690,0.006,0.019,0.086,0.120,62,128,32,0,95,0,60785.53,3926.504,19794.160,16.739,2162.781,13.250,16188.896,7723.391,903.242,6654.321,5323.457,1293.484,328.410,257.911,0.000123,-0.016635,362,0,22,10,32,22,11427,44,10,16.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46300,864,318,23749.765,19794.085,2116.092,0.044,16.695,15098.631,7383.554,271.027,133,241,128,22,91,69690,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2065,2033,77,2
3391,113.0,1707,179,27,353,1354,0,0,422,315.07,1.164,1.328,0.141,0.052,0.184,-0.921,1.856,0.3296,3.0361,0.691,0.003,0.021,0.085,0.116,68,111,48,0,84,0,56459.08,3654.050,17769.238,23.495,1902.982,13.973,15015.210,7041.430,771.957,5181.865,4145.492,1480.128,93.837,334.302,0.000146,-0.016102,348,0,36,12,48,36,10696,62,12,23.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42495,781,286,21393.572,17769.126,1881.129,0.135,23.360,13921.686,6725.245,247.876,102,228,111,36,81,60700,1,0,0,0.000,0.000,0.000,0.000,0.000,0.316,0.246,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2065,2033,77,2
3421,114.0,1595,174,27,353,1242,0,0,362,334.99,1.152,1.311,0.145,0.051,0.194,-0.921,1.848,0.3300,3.0332,0.713,0.003,0.027,0.085,0.114,56,118,36,0,69,0,52526.58,3541.665,16198.923,12.969,1716.835,9.370,13931.149,6450.844,653.632,5052.308,4041.847,1277.535,128.941,233.490,0.000125,-0.015842,316,0,30,6,36,30,10257,59,6,12.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39049,707,257,19363.744,16159.580,1679.920,0.102,12.867,12843.663,6163.435,211.339,102,214,118,30,66,72296,30,2,0,50.000,34.639,0.000,0.000,0.000,9.498,7.541,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,2065,2033,77,2
3451,115.0,1496,184,27,354,1142,0,0,296,333.92,1.140,1.297,0.148,0.050,0.205,-0.920,1.853,0.3290,3.0532,0.716,0.003,0.025,0.085,0.109,69,124,23,0,50,0,48999.92,3552.028,14534.101,9.256,1761.034,8.857,12877.591,5917.880,545.995,4482.635,3586.108,892.134,275.575,216.345,0.000146,-0.017011,321,0,15,8,23,15,9305,60,8,9.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35668,634,261,17610.567,14491.944,1731.889,0.087,9.169,11770.696,5656.241,185.212,88,188,124,15,49,60389,30,2,0,50.000,34.639,0.000,0.000,0.000,9.695,6.091,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,1496,1467,56,2
