tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
331,11.0,951,1386,40,153,721,6,71,3,117.61,0.865,0.916,0.117,0.348,0.138,-0.555,1.496,0.3387,2.0761,0.834,0.353,0.045,0.100,0.011,83,127,60,0,0,0,33568.90,1535.888,13742.443,40.320,438.497,15.412,5155.822,8609.612,4.539,5438.638,4350.910,2141.519,475.745,401.486,0.000102,0.001133,88,0,51,9,59,50,5748,6,9,29.772,0,0,0,0,0,0,0,1108,764,762,8,0,753,0,6603,190,55,4670.300,3460.165,303.234,0.083,4.642,1844.117,2271.627,16.111,32,55,48,7,0,6680,15671,634,17,15496.899,8822.532,123.697,6.708,18.066,2353.429,5359.979,55.753,90,102,61,41,0,8975,1781,131,1,3247.209,1340.099,3.007,2.676,7.064,347.890,542.390,49.061,15,10,7,3,0,1639,493,5,0,107.500,23.929,0.000,1.079,0.000,115.760,144.550,0.790,0,8,8,0,0,1904,176,5,9,133.439,10.533,1.993,0.000,0.000,31.715,9.738,0.000,0,3,3,0,0,959,60,6,0,45.000,0.465,0.000,0.000,0.000,6.697,3.681,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,993,993,5,0,2410,928,167,2203,786,160,0,0,0,0,0,0,12660,5440,1503,12124,5125,1275,0,0,0,0,0,0,108.192,6.993,5785.299,485.714,3,86,3,232,78,421,989,360,113,55,19,25,25,16,13,355,77,63,108,68,50,45,9,8,4,4,1,0,0,1,2,2,1,35,25,11,6,2,0,0,0,138,56,62,32,1,0,0,0,6,7,4,0,0,0,0,0,2,2,0,0,2,0,0,0,0.4933,0.5138,6,0,0,0.4490,0.4602,10,0,0
361,12.0,895,1276,40,150,671,4,70,4,125.78,0.837,0.928,0.113,0.309,0.142,-0.541,1.499,0.3296,2.1446,0.841,0.373,0.042,0.095,0.009,81,138,38,0,1,0,31148.64,1590.783,12618.768,24.537,401.459,13.804,4669.945,8802.641,3.695,4347.360,3477.888,1308.268,625.073,375.250,0.000107,0.001036,52,0,32,6,38,32,6069,0,6,17.136,0,0,0,0,0,0,0,1211,806,800,2,0,798,0,5458,161,27,3595.219,2701.733,130.203,0.044,7.427,1518.523,2260.399,10.124,13,65,60,5,0,7755,15271,647,24,15941.232,8882.526,270.390,6.126,9.709,2254.042,5379.916,52.546,96,94,70,24,0,10518,1776,93,0,2290.000,942.701,0.000,1.231,0.000,343.020,793.608,51.001,9,8,4,3,1,877,350,9,1,193.608,43.658,0.866,0.000,0.000,82.281,95.187,0.027,0,2,2,0,0,443,108,1,0,25.000,2.037,0.000,0.000,0.000,19.507,4.139,0.000,0,1,1,0,0,349,49,0,0,0.000,0.000,0.000,0.000,0.000,5.613,2.935,0.000,0,1,1,0,0,350,0,0,0,0,1,0,0,1,0,0,0,0,301,993,993,5,0,2410,943,328,2124,776,219,0,0,0,0,0,0,11936,5861,1209,11076,6049,1140,0,0,0,0,0,0,106.561,10.141,6758.555,405.408,5,115,1,282,60,475,927,360,98,58,19,26,18,14,15,359,64,56,115,51,26,27,2,7,12,22,0,0,0,1,2,1,0,37,22,7,7,0,0,0,0,79,47,86,26,10,0,0,0,3,6,31,1,0,0,0,0,1,2,0,0,1,0,0,0,0.4939,0.4012,6,0,0,0.4475,0.4758,9,0,0
391,13.0,824,1304,40,143,620,2,59,3,140.15,0.822,0.937,0.101,0.291,0.143,-0.542,1.497,0.3271,2.1820,0.846,0.399,0.053,0.094,0.006,65,122,31,0,0,0,29755.08,1592.066,11314.312,33.500,310.455,12.697,4207.252,7915.935,6.245,2958.813,2367.050,889.399,500.949,221.898,0.000111,0.000247,40,0,20,11,31,20,5958,3,11,30.664,0,0,0,0,0,0,0,1166,709,699,0,0,699,0,4314,136,22,3178.275,2378.327,148.946,0.001,0.000,1187.394,1574.410,3.301,12,42,42,0,0,5906,14975,595,12,14543.630,8203.063,128.846,2.836,30.664,2194.870,5493.667,51.202,65,85,67,18,0,10205,1622,63,3,1519.378,615.295,13.688,0.000,0.000,313.102,524.288,44.132,1,11,10,1,0,1423,276,10,0,215.000,48.676,0.000,0.000,0.000,64.568,66.148,0.161,0,2,2,0,0,251,80,3,0,75.000,6.752,0.000,0.000,0.000,16.004,7.007,0.000,0,1,1,0,0,381,25,2,0,15.000,0.155,0.000,0.000,0.000,3.117,0.832,0.000,0,1,0,1,0,386,0,0,0,0,1,0,0,0,0,0,0,0,301,993,993,5,0,2295,983,321,2056,773,234,0,0,0,0,0,0,11249,5922,1069,10043,5081,851,0,0,0,0,0,0,106.579,9.440,5965.141,330.115,5,128,2,286,86,484,828,335,79,61,17,24,11,15,15,299,74,81,92,47,27,25,2,9,21,2,0,1,0,0,1,0,0,32,19,5,9,0,0,0,0,70,74,60,32,11,0,0,0,2,2,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4777,0.3506,7,0,0,0.4430,0.4807,9,0,0
421,14.0,762,1419,40,145,566,2,49,3,138.01,0.818,0.925,0.101,0.282,0.154,-0.546,1.507,0.3259,2.1345,0.839,0.393,0.063,0.096,0.008,65,113,53,0,1,0,28807.30,1613.871,11317.360,20.125,401.528,9.480,3857.960,6937.916,5.215,3908.390,3126.712,1441.163,486.201,389.003,0.000072,0.000441,53,0,49,4,53,49,5321,15,4,13.437,0,0,0,0,0,0,0,925,399,390,0,0,390,0,3945,159,18,3810.755,2770.423,231.152,0.447,6.754,1068.768,1436.035,13.689,24,32,25,6,1,4831,13884,559,14,13789.546,7783.129,114.676,6.241,6.683,2039.915,4711.186,41.815,71,115,80,35,0,13845,1342,64,5,1637.862,650.794,30.760,0.000,0.000,255.686,475.193,24.360,4,15,7,8,0,2006,232,10,1,238.245,52.747,1.140,0.000,0.000,54.733,63.866,0.000,0,1,1,0,0,140,60,5,0,125.000,12.105,0.000,0.000,0.000,12.492,13.405,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,301,993,993,5,0,2301,1146,249,2055,779,214,0,0,0,0,0,0,10628,4995,1090,8809,4111,787,26,26,0,0,0,0,116.934,7.593,4982.960,336.300,3,120,3,322,96,506,809,289,80,70,9,21,16,14,15,248,58,79,84,62,35,22,5,5,15,2,0,1,1,0,0,0,0,33,17,5,10,1,0,0,0,95,70,50,37,8,0,0,0,3,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4868,0.4447,7,0,0,0.4405,0.4608,9,0,0
451,15.0,797,1428,30,135,619,1,42,2,173.91,0.822,0.941,0.097,0.292,0.143,-0.559,1.517,0.3282,2.1525,0.815,0.370,0.060,0.097,0.016,77,77,40,0,1,0,30540.86,1635.572,13569.185,47.694,267.269,9.297,3746.782,6471.259,5.200,5657.241,4525.793,1361.822,558.373,244.003,0.000080,0.000752,30,0,26,14,40,26,4757,3,14,43.735,0,0,0,0,0,0,0,791,293,277,0,0,277,0,4017,172,10,4172.549,3127.627,133.088,0.293,3.049,1097.038,1227.926,9.973,33,17,13,4,0,1923,13620,661,17,16473.854,9450.581,130.780,3.665,40.686,1986.742,4563.277,42.279,111,74,53,20,1,12119,1210,92,0,2265.000,942.256,0.000,0.000,0.000,224.480,432.082,17.843,4,6,5,1,0,1413,107,5,0,55.000,10.206,0.000,0.000,0.000,25.350,18.738,0.000,0,5,4,1,0,1672,35,0,0,0.000,0.000,0.000,0.000,0.000,7.448,6.252,0.000,0,1,1,0,0,426,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,451,797,797,0,0,2171,1147,95,1952,809,160,0,0,0,0,0,0,10597,4435,1098,8362,3687,923,30,14,5,0,0,0,117.259,4.793,4457.085,359.553,3,113,3,335,97,526,949,313,95,59,13,20,17,12,14,291,58,51,110,79,30,22,5,1,11,2,1,1,0,0,0,0,0,30,18,4,9,2,0,0,0,117,50,47,48,8,0,0,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4992,0.4333,7,0,0,0.4442,0.5251,9,0,0
481,16.0,836,1362,30,130,661,1,44,3,181.49,0.832,0.953,0.096,0.279,0.135,-0.565,1.526,0.3196,2.1828,0.813,0.377,0.057,0.098,0.015,60,63,40,0,1,0,32503.85,1656.229,15559.353,45.213,301.333,8.870,4031.576,7632.084,3.404,5432.469,4345.975,1607.764,651.635,284.853,0.000113,0.000579,30,0,30,10,40,30,4910,1,10,39.820,0,0,0,0,0,0,0,746,284,282,0,0,282,0,4656,242,15,5838.795,4436.654,124.226,0.015,0.000,1301.789,1587.811,6.994,40,18,17,1,0,3073,14583,727,14,18247.284,10331.044,177.080,5.379,39.820,2088.032,5339.532,38.469,93,71,42,28,1,9817,1257,68,0,1665.000,690.534,0.000,0.000,0.000,235.281,500.057,15.641,5,4,3,1,0,749,46,1,0,25.000,4.631,0.000,0.000,0.000,11.904,4.964,0.000,0,1,1,0,0,462,30,2,0,50.000,5.354,0.000,0.000,0.000,6.440,4.201,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,451,797,797,0,0,2082,1036,136,1904,715,236,0,0,0,0,0,0,11274,6023,971,9251,4147,817,47,4,3,0,0,0,98.764,6.914,5653.280,309.710,6,102,2,321,101,567,1055,367,90,61,9,15,15,13,17,311,69,40,92,102,47,21,4,0,12,6,1,1,0,0,0,0,0,32,15,5,7,1,0,0,0,155,31,35,32,28,0,0,0,2,0,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0.4999,0.4927,6,0,0,0.4551,0.5049,9,0,0
511,17.0,925,1290,30,136,740,1,48,4,161.21,0.842,0.964,0.092,0.281,0.134,-0.558,1.532,0.3168,2.1633,0.762,0.353,0.051,0.098,0.009,71,78,34,0,0,0,35567.34,1724.422,17332.132,30.075,252.864,10.783,4374.449,8088.554,5.436,7508.762,6007.010,1078.512,695.317,279.123,0.000125,0.001443,35,0,27,7,34,27,5282,1,7,25.924,0,0,0,0,0,0,0,779,285,259,0,0,259,0,5152,232,14,5518.966,4256.562,81.767,0.017,4.186,1452.942,1815.544,6.524,37,19,17,2,0,2204,15951,842,15,21053.893,11789.619,147.537,4.134,21.738,2281.242,5618.572,46.656,136,77,56,21,0,9321,1288,122,5,3100.984,1255.894,23.266,0.000,0.000,236.865,440.620,14.591,15,9,5,4,0,1884,30,1,0,25.000,3.916,0.000,0.000,0.000,7.233,1.077,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,6.447,4.032,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,451,797,797,0,0,2178,1088,131,1835,707,187,0,0,0,0,0,0,11667,5628,929,10723,4740,1126,61,35,17,0,0,0,106.536,5.820,5675.453,378.354,4,116,1,393,118,625,1208,375,131,59,9,18,18,14,18,312,63,50,142,116,57,14,6,1,14,10,3,1,0,0,0,0,0,35,20,6,6,1,0,0,0,173,47,87,19,39,0,0,0,8,1,3,11,5,0,0,0,0,0,0,0,0,0,0,0,0.5387,0.4790,8,1,0,0.5075,0.4347,10,0,0
541,18.0,983,1292,30,137,793,1,52,6,142.65,0.854,0.967,0.094,0.294,0.132,-0.560,1.526,0.3139,2.1393,0.731,0.350,0.039,0.098,0.006,77,78,55,0,0,0,37247.32,1741.810,17922.304,30.648,351.584,11.195,4779.362,8768.296,8.068,7207.948,5766.358,1907.185,713.142,397.135,0.000104,0.001750,47,0,49,6,55,49,5682,3,6,19.663,0,0,0,0,0,0,0,961,410,397,1,0,396,0,5675,275,22,6576.011,5034.851,145.033,0.001,0.000,1605.041,2003.278,6.354,51,22,19,3,0,3736,17226,838,21,21052.135,11625.133,187.051,10.809,19.663,2493.388,6033.190,73.552,124,101,56,45,0,12922,1445,116,1,2935.903,1190.622,14.809,0.174,0.000,267.335,489.685,20.906,9,4,3,1,0,646,30,0,0,0.000,0.000,0.000,0.000,0.000,7.321,0.665,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,6.525,4.418,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,451,797,797,0,0,2175,1003,165,1898,689,158,0,0,0,0,0,0,12136,5049,1176,12210,5783,1094,60,29,3,0,0,0,97.770,5.815,6134.349,427.450,5,120,2,368,137,742,1245,409,122,52,16,22,21,9,17,366,83,62,100,132,50,20,3,3,13,13,0,1,0,0,0,0,0,32,24,7,6,0,0,0,0,175,56,74,28,11,0,0,0,13,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0.5523,0.5264,7,0,0,0.4902,0.4268,10,0,0
571,19.0,1078,1267,30,142,872,1,63,6,134.90,0.852,0.974,0.095,0.289,0.128,-0.560,1.531,0.3138,2.1945,0.727,0.303,0.037,0.095,0.007,77,89,41,0,1,0,39070.04,1799.052,19145.578,24.611,400.729,9.188,5282.426,9709.955,11.073,8389.003,6711.202,1374.108,743.202,347.952,0.000097,0.002124,42,0,38,3,41,38,6649,0,3,18.261,0,0,0,0,0,0,0,1193,454,415,1,0,414,0,6679,295,18,7286.182,5531.241,205.554,0.196,0.000,1833.788,2388.908,14.945,64,33,30,2,1,4406,18521,875,20,22069.932,12275.993,173.435,5.276,18.261,2710.811,6436.909,86.965,141,91,55,36,0,10616,1674,128,4,3257.948,1313.895,21.741,0.878,0.000,314.688,616.021,27.901,13,3,3,0,0,220,29,0,0,0.000,0.000,0.000,0.000,0.000,7.180,0.643,0.000,0,1,1,0,0,570,30,0,0,0.000,0.000,0.000,0.000,0.000,6.622,3.917,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,451,797,797,0,0,2286,894,339,1867,661,172,0,0,0,0,0,0,12665,6010,1188,14176,5899,1295,92,32,8,0,0,0,91.318,10.027,6839.980,454.274,7,140,1,407,105,773,1310,406,120,55,15,28,20,10,14,386,80,91,123,140,52,30,6,4,15,7,1,1,0,0,0,0,0,32,27,7,6,0,0,0,0,200,71,79,43,13,0,0,0,15,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0.5535,0.4946,6,0,0,0.4756,0.4101,10,0,0
601,20.0,1163,1231,25,156,941,0,66,7,139.35,0.832,0.979,0.099,0.276,0.129,-0.557,1.543,0.3101,2.2534,0.694,0.308,0.042,0.090,0.004,95,95,33,0,1,0,41955.11,1995.032,20366.194,4.849,568.091,9.707,5603.124,10579.356,11.617,7674.148,6139.318,863.603,511.608,376.873,0.000113,0.002875,110,0,33,0,33,33,7768,61,0,0.000,0,0,0,0,0,0,0,1210,481,441,0,0,441,0,7150,285,18,7079.175,5385.849,140.842,0.267,0.000,1885.384,2446.674,27.138,48,36,32,3,1,4656,20041,974,29,24645.072,13686.977,286.673,4.583,0.000,2910.678,7079.848,90.519,143,88,58,30,0,13195,1918,121,2,3022.589,1239.116,6.124,0.000,0.000,364.174,764.446,24.146,9,4,4,0,0,406,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,11,0,0,0.000,0.000,0.000,0.000,0.000,2.452,1.533,0.000,0,1,1,0,0,582,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,601,1163,1163,0,0,2445,970,216,2038,765,189,0,0,0,0,0,0,12745,5915,1254,16231,7172,1334,144,87,17,0,0,0,102.037,7.196,7451.269,469.365,5,150,1,459,133,764,1392,504,122,62,9,33,21,9,22,414,83,82,149,125,88,34,6,11,9,5,1,0,0,0,0,0,0,38,32,7,7,1,0,0,0,234,81,82,36,11,0,0,0,8,12,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5543,0.5143,7,0,0,0.4573,0.4133,10,0,0
631,21.0,1278,1032,25,165,1050,0,63,5,144.57,0.824,0.996,0.101,0.279,0.127,-0.558,1.529,0.3296,2.3000,0.708,0.273,0.041,0.086,0.002,92,96,73,0,1,0,45239.50,2272.176,23704.741,37.545,465.042,10.858,5970.586,11406.550,12.025,10268.406,8214.725,2117.135,682.746,487.352,0.000110,0.003228,74,0,68,5,73,68,9051,22,5,25.517,0,0,0,0,0,0,0,1151,408,383,0,0,378,5,7843,322,29,8086.081,6050.518,212.387,0.076,18.024,1956.860,2643.371,34.396,65,41,27,14,0,6338,21965,1168,17,29253.175,16299.074,164.255,11.953,7.493,3172.869,7668.875,131.684,198,111,57,53,1,14406,1929,127,6,3197.751,1284.776,45.602,0.000,0.000,367.983,763.948,19.745,8,13,12,1,0,2496,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,601,1163,1163,0,0,2562,940,200,2243,774,200,0,0,0,0,0,0,13033,5692,1288,18469,8896,1673,235,107,31,0,0,0,91.719,8.585,7946.072,529.078,4,132,2,479,122,829,1629,557,158,54,18,40,18,11,24,491,101,63,161,163,71,32,4,11,6,10,0,0,0,0,0,0,0,42,37,7,7,0,0,0,0,247,56,91,46,18,0,0,0,6,11,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0.5472,0.4984,6,0,0,0.4435,0.4568,10,0,0
661,22.0,1339,922,25,180,1092,0,67,5,154.45,0.817,1.000,0.106,0.277,0.131,-0.556,1.539,0.3327,2.3350,0.691,0.228,0.038,0.084,-0.002,84,131,64,0,2,0,46902.92,2463.353,23058.944,33.695,566.755,10.369,6376.448,12529.066,9.890,9412.865,7530.292,1987.221,598.106,509.267,0.000156,0.001568,78,0,56,8,64,56,9392,7,8,22.199,0,0,0,0,0,0,0,1116,396,368,0,0,367,1,8187,278,38,7256.990,5391.104,312.297,0.086,0.000,2017.794,2975.454,31.454,52,52,43,9,0,8145,23980,1173,28,29504.581,16395.779,237.117,11.410,22.199,3468.876,8462.089,148.371,172,130,82,46,2,19363,1953,123,5,3061.561,1241.477,16.613,0.000,0.000,372.576,736.945,19.799,11,7,6,1,0,996,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,601,1163,1163,0,0,2775,977,331,2428,686,181,0,0,0,0,0,0,13294,6022,1221,20518,9908,2053,308,152,44,0,0,0,92.889,9.851,8919.445,609.965,4,183,0,499,138,838,1585,516,142,57,15,45,23,11,29,509,112,62,170,165,74,36,5,7,14,4,1,0,0,0,0,0,0,48,41,10,9,0,0,0,0,245,49,105,53,19,0,0,0,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5878,0.5167,9,1,0,0.4627,0.4791,10,0,0
691,23.0,1386,848,25,189,1129,0,68,8,180.37,0.813,1.013,0.108,0.265,0.135,-0.555,1.534,0.3379,2.3243,0.679,0.201,0.034,0.082,-0.008,74,167,84,0,0,0,47744.74,2645.139,24262.122,55.534,517.690,7.966,6551.537,13246.577,9.199,10877.185,8701.748,2895.261,680.511,562.450,0.000135,-0.000113,67,0,69,15,84,69,9908,7,15,40.097,0,0,0,0,0,0,0,1200,552,525,3,0,522,0,8085,284,29,7315.645,5587.467,244.805,0.320,0.000,1992.612,2916.381,22.934,51,53,47,6,0,7929,24918,1245,23,31354.294,17477.740,232.660,13.611,40.097,3631.006,9094.762,173.039,211,171,109,62,0,27714,2046,118,8,2918.269,1167.417,36.895,1.507,0.000,386.753,824.506,33.787,12,12,11,1,0,1326,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,601,1163,1163,0,0,2886,1272,310,2573,721,155,0,0,0,0,0,0,12711,6127,1120,22018,10685,2375,320,21,22,0,0,0,118.168,9.198,9285.443,647.510,2,151,0,492,161,926,1653,542,186,71,16,47,16,10,29,536,126,60,189,148,70,29,9,4,19,6,1,0,0,0,0,0,0,43,43,9,7,0,0,0,0,216,52,118,59,22,0,0,0,9,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5592,0.4853,8,1,0,0.4828,0.4439,10,0,0
721,24.0,1488,787,25,212,1207,0,69,8,158.23,0.803,1.024,0.111,0.256,0.140,-0.558,1.526,0.3506,2.3910,0.692,0.179,0.028,0.081,-0.013,94,139,53,0,2,0,50109.34,3026.701,24955.396,15.703,471.132,12.546,6912.845,14029.802,12.284,10584.456,8467.565,1472.214,642.669,446.493,0.000157,-0.001820,79,0,49,4,53,49,10976,19,4,7.151,0,0,0,0,0,0,0,1223,514,487,0,0,487,0,8535,321,28,8241.793,6220.179,256.631,0.414,0.000,2049.123,2835.340,34.654,70,42,36,6,0,6556,26446,1234,27,31030.037,17343.835,186.615,8.138,7.151,3893.362,10011.015,183.159,191,136,92,42,2,18197,2013,133,5,3334.008,1346.689,24.751,0.000,0.000,375.202,730.765,30.576,8,12,11,1,0,3175,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,601,1163,1163,0,0,3108,1385,312,2924,829,213,0,0,0,0,0,0,12540,6111,1111,24197,11419,2481,257,25,22,0,0,0,133.750,10.121,9880.166,649.233,1,190,0,551,136,949,1697,579,161,79,16,55,15,9,38,577,115,104,184,170,57,28,12,4,16,8,1,0,0,0,0,0,0,52,46,11,8,0,0,0,0,203,99,134,57,22,0,0,0,11,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5457,0.3906,8,1,0,0.4766,0.4523,9,0,0
