tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
331,11.0,1111,1087,46,227,855,4,25,11,87.11,0.815,1.057,0.075,0.071,0.152,-0.783,1.532,0.3328,2.4863,0.767,0.348,0.066,0.103,-0.015,92,274,42,0,4,0,41231.36,2239.952,18662.368,22.871,500.268,14.197,5566.679,14227.675,20.055,7645.214,6116.171,1302.307,1226.305,278.053,0.000131,-0.001042,55,0,38,4,42,38,20130,7,4,19.256,44,6,6,0,0,6,0,294,106,97,5,0,92,0,26849,945,42,22287.041,18080.152,486.289,0.923,19.256,4563.050,13083.410,452.400,186,297,258,37,2,22752,1135,35,1,693.287,438.537,5.529,0.441,0.000,196.176,333.921,7.454,4,8,7,1,0,1407,568,10,0,197.500,68.925,0.000,2.251,0.000,115.877,107.271,11.133,0,3,3,0,0,644,284,3,4,59.306,6.573,3.171,0.000,0.000,54.220,36.646,1.259,0,3,2,0,1,947,157,2,1,54.549,1.935,0.251,0.000,0.000,21.331,16.897,0.465,0,2,2,0,0,639,39,0,0,0.000,0.000,0.000,0.000,0.000,6.961,2.440,0.000,0,2,2,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,301,1226,1226,10,0,3115,977,400,3485,931,449,49,0,0,0,0,0,18710,12068,1165,10322,5010,898,0,0,0,0,0,0,104.844,11.893,11547.534,432.745,5,92,2,220,57,438,1030,459,74,65,28,31,90,2,11,468,71,37,246,16,17,15,1,1,8,0,0,2,0,0,2,0,0,69,34,22,9,0,0,0,0,165,72,36,43,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.5559,0.5961,6,0,0,0.5836,0.5236,12,2,0
361,12.0,1052,1054,46,238,793,2,19,13,117.68,0.801,1.047,0.073,0.072,0.167,-0.789,1.539,0.3334,2.4943,0.742,0.307,0.068,0.101,-0.016,88,205,57,0,3,0,39314.02,2390.591,16378.627,54.027,539.379,11.278,4940.781,11022.240,16.246,7562.785,6050.228,2099.683,822.495,326.588,0.000131,-0.002664,64,0,47,10,55,45,18056,24,10,45.884,37,2,2,0,0,2,0,213,19,19,8,0,11,0,23449,800,39,19730.937,15845.943,517.377,1.041,45.884,3986.118,10112.246,314.937,180,241,193,45,3,24358,1086,34,1,668.791,410.868,18.618,0.291,0.000,176.382,271.843,9.675,5,6,4,2,0,1330,429,6,0,132.500,45.155,0.000,5.215,0.000,93.972,90.789,13.147,0,5,5,0,0,1526,217,14,0,122.500,23.872,0.000,1.594,0.000,40.244,29.799,1.527,0,1,1,0,0,338,83,0,0,0.000,0.000,0.000,0.000,0.000,11.597,4.761,0.158,0,2,2,0,0,685,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1226,1226,10,0,3167,958,387,3696,1042,508,60,0,0,0,0,0,15333,8030,1018,9931,5290,977,0,0,0,0,0,0,102.672,11.791,8537.672,397.036,5,119,3,276,64,508,881,308,63,75,29,27,98,1,8,420,45,34,246,31,17,11,0,1,7,0,0,1,0,0,1,0,0,66,38,22,8,0,0,0,0,141,112,54,21,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5333,0.5003,6,0,0,0.5078,0.5074,10,0,0
391,13.0,1057,1049,46,244,800,2,11,13,122.62,0.796,1.054,0.072,0.068,0.171,-0.802,1.537,0.3360,2.5469,0.748,0.291,0.063,0.101,-0.015,79,147,40,0,1,0,39837.91,2501.899,16442.717,24.040,492.080,10.159,4850.285,10244.876,21.143,7080.319,5664.255,1169.637,515.689,227.074,0.000090,-0.002957,83,0,33,7,40,33,17628,39,7,22.858,30,11,11,0,0,11,0,99,8,8,0,0,8,0,23057,799,44,19578.098,15974.350,481.340,0.477,22.858,3927.540,9389.825,283.409,179,171,137,33,1,17801,1072,31,0,600.000,367.861,0.000,0.705,0.000,165.894,280.649,11.881,1,2,2,0,0,465,306,8,0,95.000,34.554,0.000,0.000,0.000,69.973,69.355,0.610,0,3,3,0,0,1106,100,3,0,75.000,12.607,0.000,0.000,0.000,21.377,16.811,0.000,0,5,5,0,0,1845,60,0,0,0.000,0.000,0.000,0.000,0.000,8.316,2.660,0.866,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1226,1226,10,0,3184,1108,360,3974,1264,684,60,0,4,0,0,0,14508,6727,1118,10087,5222,762,0,0,0,0,0,0,119.734,15.579,7442.405,412.193,2,134,3,282,65,506,858,259,72,91,30,22,89,2,10,375,64,72,231,33,25,7,0,0,4,0,0,1,0,0,1,0,0,60,30,27,6,0,0,0,0,132,150,32,47,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5201,0.4432,5,1,0,0.5056,0.4519,9,0,0
421,14.0,1103,1112,46,259,833,2,9,12,109.10,0.790,1.071,0.069,0.061,0.173,-0.808,1.521,0.3456,2.6003,0.734,0.282,0.059,0.101,-0.017,80,131,39,0,1,0,41957.76,2638.901,17688.548,29.733,808.865,9.103,4781.913,9753.025,21.040,7891.396,6313.117,1149.125,685.704,268.241,0.000110,-0.002994,96,0,30,9,39,30,17276,32,9,29.023,30,0,0,0,0,0,0,94,25,15,0,0,15,0,22808,857,59,21582.281,17227.681,791.871,0.710,29.023,3860.310,8923.391,277.591,192,153,125,28,0,14729,986,29,2,479.240,273.928,11.062,0.000,0.000,153.042,248.560,13.349,1,7,6,0,1,1410,256,15,0,287.500,95.439,0.000,0.000,0.000,60.135,49.208,1.843,0,2,0,2,0,828,60,5,3,98.115,15.959,1.813,0.000,0.000,13.970,16.607,0.000,0,0,0,0,0,0,60,0,0,0.000,0.000,0.000,0.000,0.000,8.316,2.697,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1226,1226,10,0,3341,1302,375,4174,1650,559,66,15,27,0,0,0,13815,5775,1327,10355,4677,1014,0,0,0,0,0,0,156.303,13.359,6728.807,496.017,3,182,1,313,71,605,926,251,72,110,32,24,83,1,9,335,71,84,298,19,26,3,1,0,4,0,1,1,0,0,1,0,0,57,30,24,6,0,0,0,0,166,123,44,94,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5917,0.4435,6,1,0,0.5155,0.4765,10,0,0
451,15.0,1237,1075,40,279,949,2,7,15,116.71,0.799,1.086,0.067,0.060,0.167,-0.816,1.512,0.3520,2.6088,0.710,0.280,0.052,0.102,-0.019,94,124,26,0,0,0,45795.47,2793.938,21216.964,18.561,683.673,8.783,5325.381,10907.415,21.458,10540.376,8432.301,718.439,872.069,238.917,0.000160,-0.004669,116,0,21,5,26,21,19758,54,5,18.165,30,7,7,0,0,7,0,73,11,11,0,0,11,0,25930,1022,58,25698.015,20831.602,651.220,0.396,18.165,4394.061,9988.852,334.144,258,138,118,20,0,14947,832,18,4,337.233,197.587,17.959,0.000,0.000,132.342,281.688,6.050,1,5,4,1,0,397,191,10,0,215.000,74.225,0.000,0.000,0.000,50.071,22.975,0.816,0,1,1,0,0,227,44,5,0,125.000,21.012,0.000,0.000,0.000,10.119,15.080,0.000,0,1,1,0,0,435,60,0,0,0.000,0.000,0.000,0.000,0.000,8.316,3.067,0.551,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1237,1237,10,0,3497,1510,277,4532,2211,471,90,75,15,0,0,0,15699,6015,1209,11358,5426,1082,0,0,0,0,0,0,196.678,11.478,7494.034,477.280,1,144,2,347,78,620,1082,328,66,135,23,29,87,1,4,441,54,100,314,9,31,2,1,1,3,0,0,1,0,0,1,0,0,62,31,22,6,0,0,0,0,167,115,80,92,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7120,0.4728,7,3,0,0.6041,0.5168,13,1,0
481,16.0,1264,1145,40,303,956,0,5,19,107.97,0.800,1.080,0.067,0.057,0.175,-0.820,1.507,0.3447,2.6104,0.723,0.228,0.042,0.105,-0.018,94,164,58,0,1,0,45802.51,3149.211,20557.532,20.715,668.429,9.609,5790.740,13253.999,32.259,9305.592,7444.474,1736.764,690.693,354.844,0.000185,-0.005847,118,0,55,3,58,55,21712,55,3,18.885,22,1,1,0,0,1,0,31,18,9,0,0,9,0,28087,986,60,24639.361,20027.506,648.285,1.830,18.885,4834.724,12343.239,422.055,222,213,161,52,0,21404,751,34,0,622.500,373.428,0.000,0.000,0.000,122.601,166.392,5.479,1,3,1,2,0,468,139,6,3,152.964,43.976,6.346,0.000,0.000,41.192,31.288,1.295,0,2,1,1,0,717,30,0,0,0.000,0.000,0.000,0.000,0.000,6.749,10.044,0.000,0,0,0,0,0,0,24,0,0,0.000,0.000,0.000,0.000,0.000,3.758,1.772,0.079,0,2,1,0,1,926,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1237,1237,10,0,3753,1669,223,4863,2380,531,90,90,0,0,0,0,16951,8214,1302,12080,6316,794,0,0,0,0,0,0,210.785,11.587,9831.950,451.144,12,132,0,382,96,646,1054,396,75,146,25,33,93,2,4,485,83,70,261,31,26,3,1,0,0,1,0,0,0,0,0,0,0,66,33,24,9,0,0,0,0,154,122,55,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6832,0.4024,7,3,0,0.6415,0.4733,12,1,0
511,17.0,1312,1166,40,319,989,0,4,20,114.84,0.798,1.068,0.066,0.054,0.176,-0.823,1.511,0.3648,2.5971,0.746,0.216,0.050,0.107,-0.019,95,168,54,0,1,0,49340.62,3641.334,24071.885,26.686,684.098,8.745,5860.857,13540.161,28.889,10090.348,8072.279,1524.209,904.286,325.318,0.000180,-0.007423,137,0,48,6,54,48,22939,75,6,24.730,0,0,0,0,0,0,0,30,12,8,0,0,8,0,28191,1136,62,28771.639,23515.626,658.554,1.499,24.730,4862.694,12566.319,435.005,247,212,163,48,1,22159,778,38,0,565.000,354.601,0.000,0.457,0.000,126.882,206.704,4.067,2,4,4,0,0,1114,115,7,0,157.500,50.619,0.000,0.000,0.000,33.337,16.285,0.914,0,1,1,0,0,506,30,2,0,50.000,8.405,0.000,0.000,0.000,6.756,12.550,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1237,1237,10,0,3912,1799,282,5270,2592,347,110,95,1,0,0,0,16958,8750,1501,12156,6036,896,0,0,0,0,0,0,232.429,10.625,10092.988,505.573,9,162,4,416,117,703,1215,460,93,148,23,36,108,1,3,496,56,65,321,19,32,1,0,0,2,1,0,0,0,0,0,0,0,72,38,28,10,0,0,0,0,219,100,61,57,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6632,0.5384,7,2,0,0.5807,0.5319,12,1,0
541,18.0,1446,1125,40,352,1090,0,4,21,113.55,0.799,1.065,0.069,0.054,0.176,-0.827,1.503,0.3639,2.6437,0.706,0.199,0.053,0.107,-0.021,81,141,42,0,4,0,53693.07,4026.227,25214.822,21.200,833.044,9.724,6281.893,13934.652,33.025,11859.964,9487.971,1251.231,673.248,363.755,0.000181,-0.009492,214,0,37,5,42,37,25469,138,5,20.029,0,0,0,0,0,0,0,30,13,7,0,0,7,0,30521,1210,75,30548.711,24861.868,788.484,1.171,20.029,5237.798,12929.989,468.245,283,180,139,37,4,19337,692,23,1,375.792,217.687,6.696,0.000,0.000,111.143,187.739,2.810,0,2,2,0,0,416,90,5,0,125.000,38.761,0.000,0.000,0.000,18.009,12.311,0.991,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,6.838,12.076,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1237,1237,10,0,4217,1883,405,5808,2670,459,150,90,24,0,0,0,17688,8604,1319,13645,6402,879,0,0,0,0,0,0,246.313,14.580,10182.608,483.480,4,171,1,407,92,731,1271,420,109,164,35,44,104,2,3,521,73,67,382,28,19,2,0,0,1,1,0,0,0,0,0,0,0,78,32,33,10,0,0,0,0,231,114,88,63,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6669,0.4972,7,2,0,0.5741,0.5534,13,0,0
571,19.0,1613,1053,40,382,1228,0,3,21,113.38,0.798,1.077,0.067,0.055,0.172,-0.831,1.505,0.3623,2.6813,0.695,0.178,0.044,0.106,-0.019,110,155,65,0,1,0,58490.90,4388.592,29030.251,35.092,1149.224,11.084,6936.415,15450.802,32.808,14262.151,11409.721,1894.950,1014.200,474.498,0.000149,-0.010740,221,0,54,11,65,54,28061,114,11,33.327,0,0,0,0,0,0,0,30,26,17,0,0,17,0,33689,1362,101,34973.938,28606.365,1081.021,1.568,32.200,5822.057,14369.656,507.644,347,208,154,53,1,21755,725,27,3,438.662,254.780,16.429,0.196,1.127,118.571,185.261,8.605,0,1,0,1,0,205,90,5,3,110.202,35.593,6.264,0.000,0.000,18.258,16.563,1.981,0,0,0,0,0,0,9,0,0,0.000,0.000,0.000,0.000,0.000,2.071,3.186,0.000,0,1,1,0,0,550,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1237,1237,10,0,4430,2226,533,6292,2923,553,187,115,0,0,0,0,18447,9246,1436,16066,6951,1157,0,0,0,0,0,0,279.518,18.211,11202.483,584.389,3,211,1,455,103,802,1432,450,120,183,47,36,106,7,3,590,79,73,400,45,41,1,0,1,0,1,0,0,0,0,0,0,0,83,33,26,10,0,0,0,0,214,199,82,64,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6415,0.4414,6,1,0,0.5510,0.4786,12,0,0
601,20.0,1694,984,37,416,1275,0,3,23,113.03,0.788,1.069,0.071,0.052,0.178,-0.836,1.500,0.3572,2.6716,0.691,0.166,0.049,0.106,-0.020,109,202,96,0,1,0,61057.26,4815.395,29257.153,64.284,1113.062,12.594,7446.138,16423.342,33.754,13880.773,11104.619,3222.117,1160.193,508.781,0.000130,-0.010479,186,0,83,13,96,83,29858,67,13,61.721,0,0,0,0,0,0,0,30,8,8,0,0,8,0,36492,1379,119,35229.090,28774.976,1098.460,2.563,61.721,6247.921,15277.870,554.195,331,281,199,82,0,28947,700,23,0,540.000,345.273,0.000,0.000,0.000,112.491,179.875,9.238,2,5,3,1,1,2479,90,2,0,50.000,17.411,0.000,0.000,0.000,18.534,10.999,0.610,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1694,1694,20,0,4585,2481,565,7084,3275,728,272,153,27,0,0,0,18939,8540,1395,18282,8542,1561,61,0,0,0,0,0,306.125,19.556,11663.984,637.392,11,236,2,450,101,829,1449,457,99,209,37,38,123,7,2,551,119,105,421,24,55,0,0,1,1,1,0,0,0,0,0,0,0,88,35,39,8,0,0,0,0,190,216,80,119,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5907,0.4112,6,1,0,0.5762,0.4917,12,0,0
631,21.0,1825,1030,37,449,1373,0,3,31,105.51,0.786,1.074,0.071,0.049,0.180,-0.836,1.508,0.3589,2.6889,0.686,0.145,0.043,0.107,-0.020,122,178,85,0,0,0,64838.36,5423.278,30943.333,59.684,1438.579,10.481,7927.009,17589.899,41.354,14458.830,11567.064,2646.754,1045.098,503.307,0.000185,-0.010209,218,0,69,16,85,69,31163,70,16,57.972,0,0,0,0,0,0,0,30,16,11,0,0,11,0,39015,1443,146,37378.026,30428.259,1356.600,1.713,57.972,6650.456,16450.754,556.775,343,243,175,68,0,24964,636,22,0,480.000,299.675,0.000,0.000,0.000,101.299,148.735,8.099,2,4,3,1,0,413,90,10,2,263.522,83.242,5.224,0.000,0.000,18.811,11.505,1.219,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1694,1694,20,0,4723,2693,270,7940,3655,803,330,120,60,0,0,0,20209,9083,1447,19363,9615,1560,169,41,12,0,0,0,324.101,12.866,12504.493,634.672,7,229,1,534,107,909,1504,547,99,219,43,50,125,11,1,637,119,125,405,28,59,1,0,0,1,1,0,0,0,0,0,0,0,91,37,48,11,0,0,0,0,194,210,89,124,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5683,0.3712,6,0,0,0.5888,0.5065,12,0,0
661,22.0,1987,989,37,507,1479,0,1,33,113.97,0.787,1.071,0.072,0.046,0.186,-0.844,1.498,0.3661,2.7415,0.678,0.134,0.043,0.109,-0.021,114,215,77,0,2,0,68375.93,6136.416,32840.225,37.624,1677.830,12.158,8620.214,19292.212,48.592,16506.492,13205.194,2514.698,1155.308,544.381,0.000112,-0.010379,243,0,61,16,77,61,33905,74,16,36.094,0,0,0,0,0,0,0,28,7,7,0,0,7,0,42479,1530,167,39833.966,32440.352,1639.027,1.530,36.094,7250.948,18058.718,632.912,382,273,212,59,2,29691,590,17,2,346.813,213.594,6.264,0.000,0.000,95.620,129.659,6.529,0,3,2,1,0,356,65,7,0,175.000,63.799,0.000,0.000,0.000,16.038,7.974,0.457,0,2,1,1,0,1297,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1694,1694,20,0,5211,2736,325,8468,3827,922,434,144,39,0,0,0,21769,9607,1756,21126,10005,1584,239,134,40,0,0,0,353.180,15.264,13518.275,752.615,6,275,3,518,94,940,1593,518,111,232,47,63,154,8,3,671,109,149,448,37,65,0,0,0,1,0,0,0,0,0,0,0,0,104,38,71,15,0,0,0,0,256,199,114,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6511,0.4061,8,1,0,0.5981,0.4880,13,1,0
691,23.0,2098,895,37,559,1538,0,1,35,123.33,0.783,1.073,0.072,0.045,0.194,-0.847,1.492,0.3697,2.7733,0.675,0.120,0.039,0.110,-0.020,122,252,98,0,3,0,73200.30,6967.149,35260.942,38.109,1856.827,12.123,9197.357,20325.923,51.997,16929.270,13543.416,2801.223,994.433,685.038,0.000097,-0.010098,304,0,83,15,98,83,36457,106,15,36.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44579,1641,194,42736.107,34845.327,1784.426,1.935,36.174,7669.868,18975.439,642.823,395,336,251,82,3,38699,637,17,4,323.996,189.596,12.088,0.000,0.000,103.496,185.593,9.356,2,2,1,1,0,893,30,4,0,100.000,38.636,0.000,0.000,0.000,7.020,2.496,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1694,1694,20,0,5789,2668,472,9526,4541,857,558,130,36,0,0,0,21763,10463,1542,23153,10184,1616,330,116,13,0,0,0,389.754,18.434,14205.010,713.540,11,271,1,556,126,940,1716,556,110,252,47,77,175,4,4,698,137,121,499,36,47,0,0,0,1,0,0,0,0,0,0,0,0,105,41,94,20,0,0,0,0,296,201,92,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6821,0.5006,10,2,0,0.5584,0.4529,13,1,0
721,24.0,2233,868,37,620,1612,0,1,34,110.46,0.776,1.068,0.073,0.046,0.202,-0.850,1.490,0.3801,2.7925,0.670,0.119,0.039,0.110,-0.020,125,226,98,0,5,0,77444.45,8276.828,35447.952,36.209,2327.558,10.913,9707.083,21645.579,50.674,16790.338,13432.271,3160.574,794.903,799.966,0.000093,-0.009928,410,0,85,13,98,85,38360,189,13,34.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46468,1652,219,43478.200,35084.436,2158.525,2.204,34.006,8025.960,20187.818,694.831,387,310,222,84,4,34107,638,16,2,351.685,215.383,14.529,0.000,0.000,101.566,190.493,13.432,2,5,4,1,0,1610,30,2,0,50.000,19.318,0.000,0.000,0.000,7.117,2.714,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1694,1694,20,0,6240,2446,479,10635,5356,546,756,113,33,0,0,0,22295,10348,1616,24472,11422,1821,369,74,7,0,0,0,415.669,14.475,15380.748,765.560,12,272,0,558,134,991,1710,602,116,281,22,93,210,6,8,754,113,128,524,62,31,0,0,0,1,0,0,0,0,0,0,0,0,121,53,113,30,0,0,0,0,256,228,121,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6540,0.3943,10,0,0,0.5516,0.4646,13,1,0
