tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
331,11.0,1727,1261,54,227,1468,4,28,2,83.37,0.938,1.014,0.110,0.040,0.136,-0.781,1.522,0.3104,2.0840,0.746,0.229,0.043,0.149,0.026,128,189,56,0,0,0,61597.21,2194.159,32744.163,9.831,1200.672,21.746,8732.190,15872.753,3.441,17681.040,14144.832,1935.786,1533.282,596.657,0.000197,0.000642,158,0,54,2,56,54,29270,47,2,4.148,98,23,23,0,0,23,0,240,68,68,5,0,63,0,39167,1648,101,40121.814,31301.740,1103.962,1.741,4.148,7493.584,14551.890,313.347,412,221,174,47,0,15480,1813,94,7,1901.888,1199.117,40.385,1.024,0.000,399.407,608.162,11.640,19,13,7,6,0,1260,646,19,3,230.384,61.179,4.867,2.918,0.000,120.101,100.172,3.125,0,3,2,1,0,848,282,25,0,415.000,77.830,0.000,0.000,0.000,67.144,52.631,2.448,0,3,3,0,0,795,142,4,0,47.500,3.722,0.000,0.000,0.000,18.295,12.532,1.316,0,2,2,0,0,624,29,0,0,0.000,0.000,0.000,0.000,0.000,4.493,1.210,0.000,0,1,1,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,301,1526,1526,0,0,3785,1483,222,2817,760,125,23,0,0,0,0,0,4183,1698,347,37589,17867,3124,307,269,15,0,0,0,137.919,6.121,10647.775,649.402,4,117,4,272,49,485,1826,652,160,75,9,16,28,54,45,607,139,54,291,282,95,11,4,0,4,7,2,1,0,0,2,1,0,59,59,25,0,0,0,0,0,439,196,82,5,0,0,0,0,6,5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0.6505,0.6047,8,0,0,0.4683,0.3778,10,0,0
361,12.0,1713,895,54,236,1449,3,25,4,86.25,0.939,1.022,0.107,0.040,0.140,-0.784,1.524,0.3090,2.1133,0.742,0.203,0.041,0.148,0.031,94,228,49,0,0,0,57157.31,2395.175,24242.057,8.431,1234.380,17.193,9542.324,16866.359,4.707,10529.302,8423.442,1432.433,657.131,476.749,0.000140,0.001817,145,0,48,1,49,48,30295,9,1,1.335,55,6,6,0,0,6,0,203,32,32,6,0,26,0,42696,1213,124,30002.034,23093.001,1157.960,1.791,1.335,8290.254,15446.283,322.963,243,261,216,45,0,20905,1870,73,7,1732.109,1060.590,65.765,0.000,0.000,424.495,734.081,12.645,10,11,8,3,0,1373,536,13,5,140.338,39.586,2.818,5.305,0.000,101.001,77.382,4.713,0,3,3,0,0,767,240,7,0,87.500,19.697,0.000,0.000,0.000,56.386,43.869,0.905,0,0,0,0,0,0,115,0,0,0.000,0.000,0.000,0.000,0.000,12.017,8.523,0.011,0,1,1,0,0,356,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1526,1526,0,0,3885,1502,249,3027,760,206,30,0,0,0,0,0,3989,1342,400,41100,15960,3736,368,251,19,0,0,0,134.621,7.996,9244.577,820.175,3,198,3,293,74,581,1314,374,119,79,17,7,28,58,47,537,129,113,222,205,243,13,2,0,4,6,0,1,0,0,1,1,0,56,62,21,1,0,0,0,0,384,133,248,18,0,0,0,0,4,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.6590,0.5252,6,0,0,0.4488,0.3799,10,0,0
391,13.0,1582,873,54,246,1310,3,23,5,97.60,0.924,1.008,0.105,0.040,0.151,-0.787,1.528,0.3064,2.0854,0.741,0.187,0.040,0.146,0.030,98,297,17,0,2,0,51250.88,2633.942,18989.437,11.674,1253.856,13.033,8932.047,16034.037,10.271,7213.289,5770.631,464.754,257.958,399.758,0.000108,0.001266,162,0,14,3,17,14,28256,14,3,7.256,30,3,3,0,0,0,3,210,19,19,5,0,14,0,39727,953,125,23864.139,18228.469,1167.170,0.273,7.256,7710.303,14685.837,244.973,166,298,283,13,2,27482,1729,47,11,1123.133,649.213,78.432,0.000,0.000,386.329,737.174,8.421,6,13,12,1,0,1078,484,10,12,100.920,31.680,3.027,4.145,0.000,91.820,79.522,3.664,0,1,1,0,0,330,238,10,0,127.500,23.472,0.000,0.000,0.000,55.797,41.615,0.174,0,1,1,0,0,389,90,0,0,0.000,0.000,0.000,0.000,0.000,8.486,10.699,0.005,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1526,1526,0,0,4032,1542,213,3111,862,237,30,0,0,0,0,0,3785,1308,325,38047,14147,3284,436,241,61,0,0,0,141.718,8.008,8810.566,725.407,3,188,3,314,71,637,1044,310,85,79,18,6,30,61,52,508,107,133,152,290,120,13,1,3,1,5,0,2,0,0,1,0,0,60,69,18,2,0,0,0,0,239,232,212,12,0,0,0,0,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5817,0.4409,7,0,0,0.4192,0.4164,10,0,0
421,14.0,1459,846,54,257,1184,2,16,8,121.44,0.911,0.993,0.103,0.034,0.164,-0.791,1.529,0.3063,2.0643,0.737,0.187,0.040,0.145,0.030,81,309,20,0,1,0,49226.29,2852.955,20971.168,4.741,1057.537,11.819,8135.579,15026.885,9.153,8149.536,6519.629,483.601,246.999,321.339,0.000124,0.001550,111,0,20,0,20,20,25929,8,0,0.000,30,2,2,0,0,0,2,192,32,20,6,0,14,0,36024,1049,101,26304.307,20300.880,1012.136,0.160,0.000,6944.119,13858.606,186.974,191,312,292,19,1,33775,1577,47,2,928.163,555.910,22.378,0.434,0.000,351.864,614.796,8.726,4,9,9,0,0,964,426,11,0,100.000,33.344,0.000,4.148,0.000,79.170,71.633,5.549,0,4,4,0,0,1465,192,10,0,127.500,23.626,0.000,0.000,0.000,41.956,39.172,0.812,0,3,3,0,0,987,80,0,0,0.000,0.000,0.000,0.000,0.000,7.599,10.009,0.004,0,1,0,1,0,411,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1526,1526,0,0,4302,1508,369,3217,904,231,30,0,0,0,0,0,3596,1473,254,34221,15341,2735,482,202,28,0,0,0,143.823,10.531,9980.124,554.561,5,101,3,330,81,698,1136,405,68,84,18,7,28,61,59,580,102,57,97,296,52,9,2,1,1,3,0,1,0,0,1,0,0,67,68,20,0,0,0,0,0,157,235,100,10,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5781,0.4972,7,0,0,0.4785,0.4521,9,0,0
451,15.0,1453,812,45,278,1160,2,13,10,121.56,0.903,0.983,0.105,0.034,0.175,-0.794,1.527,0.3017,2.0528,0.727,0.183,0.034,0.144,0.028,88,200,20,0,2,0,49478.77,3222.599,21703.224,5.022,749.287,10.678,7562.908,14212.886,12.013,8448.596,6758.877,618.244,282.199,300.397,0.000103,0.001493,121,0,20,0,20,20,24213,26,0,0.000,22,0,0,0,0,0,0,120,7,7,4,0,3,0,33326,1080,93,26578.809,20762.411,733.932,0.459,0.000,6428.504,13237.026,159.636,188,210,189,19,2,24793,1370,59,2,1329.649,860.293,7.633,0.885,0.000,301.857,497.439,14.025,7,9,8,1,0,1078,291,8,0,95.000,27.994,0.000,3.678,0.000,52.511,47.376,2.033,0,3,3,0,0,842,120,6,0,62.500,14.128,0.000,0.000,0.000,23.140,14.866,0.107,0,0,0,0,0,0,60,0,0,0.000,0.000,0.000,0.000,0.000,5.854,3.537,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1453,1453,0,0,4546,1539,245,3413,1074,97,30,0,0,0,0,0,3195,1460,189,31497,16678,2212,475,241,67,0,0,0,148.947,6.510,10325.550,435.194,8,103,4,351,72,708,1165,441,65,90,7,12,30,78,61,632,78,41,117,251,41,6,0,1,1,5,0,0,0,0,2,0,0,78,72,26,5,0,0,0,0,126,233,80,11,0,0,0,0,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5892,0.4571,7,0,0,0.4722,0.5465,9,0,0
481,16.0,1417,958,45,287,1118,2,10,7,147.94,0.906,0.978,0.102,0.034,0.182,-0.797,1.525,0.3082,2.0389,0.736,0.185,0.033,0.143,0.028,75,234,22,0,4,0,49621.14,3572.075,21254.686,15.715,982.087,11.625,7555.544,14167.832,13.439,8906.806,7125.445,657.731,202.583,321.610,0.000159,0.002245,123,0,16,6,22,16,23653,20,6,13.835,0,0,0,0,0,0,0,81,4,4,1,0,3,0,32980,1070,102,26734.977,20814.517,963.596,0.866,11.460,6426.544,13198.781,171.733,209,242,223,15,4,33770,1277,31,0,582.500,375.800,0.000,0.129,2.375,275.503,498.039,13.512,0,9,8,1,0,1450,245,3,1,42.799,12.653,1.202,0.885,0.000,43.263,26.025,0.845,0,2,2,0,0,723,95,2,0,50.000,11.414,0.000,0.000,0.000,14.772,12.888,0.000,0,1,1,0,0,456,60,1,0,25.000,1.374,0.000,0.000,0.000,5.854,2.495,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1453,1453,0,0,4799,1592,226,3599,1067,47,30,0,0,0,0,0,3097,1589,215,31097,16438,2415,463,295,19,0,0,0,150.540,5.092,10274.508,499.868,4,148,2,387,91,792,1124,349,81,90,9,15,38,84,51,585,69,34,98,282,50,3,0,0,2,4,1,0,0,0,1,0,1,82,73,27,6,0,0,0,0,146,222,71,25,0,0,0,0,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.5812,0.4866,7,0,0,0.4704,0.5140,9,0,0
511,17.0,1491,922,45,319,1163,1,8,7,144.30,0.907,0.974,0.104,0.034,0.190,-0.802,1.514,0.3079,2.0703,0.690,0.157,0.038,0.143,0.029,81,190,30,0,2,0,53265.31,3928.556,25336.016,16.415,1244.412,11.924,7621.582,13807.979,11.018,11600.506,9280.405,936.941,534.225,404.973,0.000146,0.001050,144,0,26,4,30,26,23585,11,4,14.323,0,0,0,0,0,0,0,39,10,10,3,0,7,0,32747,1243,127,31556.614,24543.526,1207.901,0.639,14.323,6479.455,12866.816,199.102,256,209,182,25,2,26337,1206,44,6,1120.996,706.079,24.324,0.000,0.000,251.343,437.218,8.249,4,6,5,1,0,2427,190,6,0,80.000,23.539,0.000,1.452,0.000,34.499,19.235,1.947,0,1,1,0,0,491,89,2,0,15.000,3.330,0.000,0.000,0.000,13.004,15.901,0.000,0,1,1,0,0,510,46,0,0,0.000,0.000,0.000,0.000,0.000,4.402,2.158,0.000,0,1,1,0,0,497,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1453,1453,0,0,5121,1730,242,3839,1106,103,30,0,0,0,0,0,2734,1098,154,31109,14823,2174,435,235,44,0,0,0,161.863,6.487,9275.486,458.389,3,126,0,383,84,819,1322,379,99,102,14,17,39,97,50,543,73,49,91,283,124,2,1,0,2,3,0,0,0,0,1,0,0,91,74,31,7,0,0,0,0,214,215,97,21,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5629,0.4849,7,0,0,0.5014,0.4433,10,1,0
541,18.0,1609,955,45,342,1261,1,5,6,151.07,0.911,0.980,0.108,0.031,0.191,-0.806,1.511,0.3075,2.0590,0.672,0.140,0.035,0.146,0.028,104,166,40,0,3,0,57526.23,4172.379,27468.494,34.985,1445.568,15.454,8118.727,14421.848,10.329,12884.820,10307.856,1201.394,556.394,529.273,0.000130,0.000653,198,0,26,14,40,26,25229,50,14,33.711,0,0,0,0,0,0,0,6,6,6,0,0,6,0,34584,1333,143,34227.409,26668.199,1371.295,0.795,30.789,6882.461,13364.173,221.601,284,186,159,25,2,24722,1238,49,5,1176.471,732.850,37.313,0.479,2.922,260.567,486.343,13.860,6,6,4,1,1,1891,126,5,0,55.000,18.382,0.000,0.000,0.000,24.618,24.337,0.673,0,3,3,0,0,1357,60,0,0,0.000,0.000,0.000,0.000,0.000,9.986,13.311,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.750,1.269,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1453,1453,0,0,5644,2053,463,4374,1200,346,30,0,0,0,0,0,2530,1028,237,32937,15584,2337,571,239,24,0,0,0,194.450,13.360,9400.278,503.432,3,128,0,430,102,913,1412,427,101,113,31,13,44,96,45,590,110,63,138,272,88,3,1,0,0,0,1,0,0,0,0,0,1,87,75,30,6,0,0,0,0,218,213,124,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6262,0.4534,8,1,0,0.4766,0.4439,10,1,0
571,19.0,1772,912,45,371,1397,1,3,7,148.41,0.912,0.983,0.109,0.028,0.188,-0.811,1.507,0.3007,2.0865,0.654,0.151,0.034,0.146,0.028,113,159,31,0,1,0,62326.01,4434.696,29891.420,30.011,1277.502,17.218,9017.257,15781.304,8.477,13801.525,11041.220,974.271,599.716,415.028,0.000154,0.002594,174,0,20,11,31,20,27531,33,11,28.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38676,1448,138,36713.775,28948.106,1209.245,0.465,28.433,7741.610,14751.834,220.901,306,171,151,19,1,22378,1221,58,3,1358.530,864.160,20.179,1.114,0.000,253.414,443.106,10.997,8,7,6,1,0,1614,71,1,0,7.500,3.220,0.000,0.000,0.000,12.859,19.621,0.000,0,2,2,0,0,1123,60,0,0,0.000,0.000,0.000,0.000,0.000,10.134,13.701,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.780,1.743,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,1453,1453,0,0,5985,2306,402,4638,1378,572,30,0,0,0,0,0,2691,1259,192,36729,16247,2773,638,278,14,0,0,0,217.662,12.198,9814.106,561.264,1,186,1,460,98,931,1532,421,102,129,37,13,54,91,47,599,121,88,156,326,107,3,0,0,0,0,0,0,0,0,0,0,1,83,76,39,7,0,0,0,0,233,291,149,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6430,0.4436,8,1,0,0.4814,0.4628,11,1,0
601,20.0,1921,888,38,406,1512,1,2,9,137.57,0.909,0.984,0.116,0.027,0.189,-0.812,1.504,0.3055,2.1255,0.660,0.150,0.036,0.145,0.030,96,207,21,0,0,0,67985.85,4972.384,31795.353,13.774,1585.467,13.933,9756.780,16964.164,12.591,14696.196,11756.957,602.504,304.708,541.678,0.000146,0.003732,251,0,15,6,21,15,29341,71,6,12.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41910,1534,176,39647.771,31101.301,1541.348,0.330,6.434,8397.471,15901.811,230.678,332,212,200,12,0,28204,1254,37,4,924.078,584.052,20.688,0.751,6.259,259.654,460.995,10.885,4,9,6,3,0,1237,30,1,0,7.500,2.287,0.000,0.000,0.000,4.228,11.719,0.000,0,0,0,0,0,0,59,1,0,25.000,5.707,0.000,0.000,0.000,10.037,13.710,0.000,0,1,1,0,0,600,30,0,0,0.000,0.000,0.000,0.000,0.000,2.822,1.696,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1921,1921,0,0,6488,2472,453,5085,1657,595,30,0,0,0,0,0,2704,1114,134,39963,17615,3113,616,427,16,0,0,0,222.683,15.938,10647.810,660.050,9,175,2,471,109,1007,1611,506,118,153,26,17,68,98,44,656,99,69,137,442,109,2,0,0,0,0,0,0,0,0,0,0,1,93,78,47,9,0,0,0,0,271,344,130,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6040,0.4798,8,1,0,0.4968,0.4116,13,1,0
631,21.0,2105,796,38,447,1656,1,1,12,127.46,0.915,0.989,0.118,0.028,0.192,-0.815,1.506,0.3027,2.1236,0.626,0.132,0.033,0.146,0.029,90,210,29,0,1,0,74694.85,5468.536,36322.561,13.582,1839.601,13.488,10788.592,18905.657,16.988,16725.919,13380.735,886.827,631.739,520.701,0.000172,0.005426,219,0,27,2,29,27,31637,17,2,12.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46279,1745,196,45210.741,35516.821,1769.827,1.089,12.494,9341.242,17757.559,294.368,375,228,200,27,1,27301,1142,46,6,1229.487,743.264,64.546,0.000,0.000,242.815,464.081,4.682,6,9,9,0,0,2507,30,0,0,0.000,0.000,0.000,0.000,0.000,4.289,13.125,0.000,0,0,0,0,0,0,26,0,0,0.000,0.000,0.000,0.000,0.000,2.610,1.992,0.000,0,1,1,0,0,627,30,0,0,0.000,0.000,0.000,0.000,0.000,2.863,1.698,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1921,1921,0,0,7087,2705,652,5688,2092,576,30,0,0,0,0,0,3200,1015,179,43623,19229,3161,684,399,48,0,0,0,252.386,18.785,12028.685,684.315,5,175,1,552,108,1066,1818,532,125,171,47,24,55,102,48,765,141,48,171,414,117,1,0,0,0,0,0,0,0,0,0,0,1,100,66,53,10,0,0,0,0,300,306,114,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6016,0.5085,8,0,0,0.4768,0.4573,13,1,0
661,22.0,2204,764,38,465,1737,1,1,21,156.53,0.924,0.992,0.121,0.029,0.191,-0.818,1.510,0.3003,2.1324,0.641,0.127,0.027,0.146,0.026,113,233,49,0,3,0,75237.83,5914.462,34482.020,27.305,2772.750,11.879,11806.468,22138.543,26.363,15343.022,12274.417,1565.330,513.008,762.496,0.000186,0.006186,354,0,36,13,49,36,33534,32,13,26.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50064,1652,318,43880.119,33597.950,2731.329,1.202,26.103,10251.274,20839.513,344.902,347,262,226,34,2,35559,1223,49,4,1235.737,800.583,19.087,0.000,0.000,262.330,532.702,6.502,6,10,7,2,1,2287,30,1,0,7.500,2.287,0.000,0.000,0.000,4.349,9.771,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.904,1.201,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1921,1921,0,0,7672,2905,837,6121,2565,652,30,0,0,0,0,0,3617,1637,303,47093,23986,3528,637,305,30,0,0,0,285.688,21.263,15455.981,765.467,10,157,1,517,118,1067,1734,615,106,191,55,25,56,83,55,916,109,60,160,373,119,0,0,0,0,1,0,0,0,0,1,0,0,99,58,58,4,0,0,0,0,283,308,104,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6116,0.4733,6,0,0,0.4531,0.4858,12,0,0
691,23.0,2254,715,38,496,1757,1,0,27,131.46,0.921,0.984,0.124,0.029,0.196,-0.824,1.517,0.3005,2.0926,0.619,0.109,0.026,0.146,0.025,101,297,60,0,1,0,77577.25,6347.619,36715.101,43.572,3120.911,13.594,12186.383,22334.364,37.725,16086.677,12869.342,1594.203,532.894,863.966,0.000245,0.007010,464,0,45,15,60,45,34447,81,15,42.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51419,1775,375,47234.779,36163.283,3016.209,1.097,42.476,10596.733,21098.792,352.261,360,335,289,45,1,41820,1069,30,8,780.053,478.544,43.722,0.000,0.000,237.606,456.237,3.511,2,7,7,0,0,1192,24,1,0,7.500,2.287,0.000,0.000,0.000,3.523,2.449,0.000,0,1,1,0,0,685,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.945,0.743,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1921,1921,0,0,8102,3172,1069,6247,2724,593,30,0,0,0,0,0,3687,1745,208,48265,24268,3717,590,310,27,0,0,0,298.314,22.012,15587.017,766.569,10,246,1,489,104,1200,1842,508,136,205,50,22,66,95,58,823,149,86,195,363,141,0,0,0,0,0,0,0,0,0,1,0,0,103,68,66,4,0,0,0,0,294,278,195,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6228,0.4584,7,0,0,0.4510,0.4690,12,0,0
721,24.0,2339,772,38,516,1822,1,0,33,143.29,0.929,0.985,0.125,0.029,0.197,-0.826,1.518,0.3058,2.0894,0.631,0.089,0.025,0.146,0.026,117,274,65,0,1,0,80043.92,6868.206,36811.007,63.685,3142.575,11.389,12587.247,22180.684,51.054,16941.957,13553.566,1964.643,335.826,768.377,0.000140,0.007636,419,0,43,22,65,43,35056,41,22,61.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52589,1758,373,46818.005,35996.704,3101.304,1.860,61.825,10929.879,20835.885,407.689,376,311,267,43,1,40258,1013,44,5,1138.101,725.245,25.305,0.000,0.000,229.815,486.118,3.110,7,7,7,0,0,599,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.987,0.787,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,1921,1921,0,0,8715,3802,855,6448,2599,628,30,0,0,0,0,0,3616,1292,229,49455,23394,3852,561,320,34,0,0,0,317.984,18.669,14513.166,792.358,13,226,1,547,126,1223,1839,511,122,216,55,27,62,87,69,811,134,111,177,430,159,0,0,0,0,0,0,0,1,0,0,0,0,93,75,72,5,0,0,0,0,319,343,198,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5647,0.3818,7,0,0,0.5133,0.4149,13,1,0
