tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
12001,400.0,2000,2445,18,1824,173,3,467,3771.73,0.549,0.430,1.143,0.070,0.728,0.193,-0.087,187,0,3,6,1,0
12031,401.0,2000,2329,18,1822,175,3,458,3714.46,0.549,0.431,1.145,0.071,0.727,0.193,-0.087,176,0,8,6,2,0
12061,402.0,2000,2325,18,1822,175,3,458,3693.49,0.549,0.431,1.144,0.071,0.727,0.193,-0.087,202,0,4,3,5,0
12091,403.0,2000,2088,18,1822,175,3,427,3612.41,0.549,0.432,1.144,0.071,0.727,0.193,-0.087,196,0,4,4,3,0
12121,404.0,2000,1952,18,1822,175,3,432,3646.25,0.550,0.432,1.146,0.070,0.727,0.193,-0.087,174,0,2,6,1,0
12151,405.0,2000,1672,18,1822,175,3,446,3532.88,0.550,0.432,1.147,0.070,0.727,0.193,-0.087,182,0,5,4,7,0
12181,406.0,2000,1582,18,1824,173,3,459,3451.60,0.549,0.432,1.151,0.070,0.728,0.193,-0.087,191,1,2,8,6,0
12211,407.0,2000,1448,18,1825,172,3,480,3395.29,0.548,0.431,1.152,0.070,0.728,0.193,-0.087,188,0,3,4,5,0
12241,408.0,2000,1416,18,1826,171,3,504,3502.46,0.548,0.431,1.154,0.069,0.728,0.193,-0.087,165,0,3,9,3,0
12271,409.0,2000,1432,18,1826,171,3,496,3396.26,0.549,0.431,1.152,0.069,0.728,0.193,-0.088,179,0,5,11,6,0
12301,410.0,2000,1327,18,1828,169,3,526,3359.80,0.548,0.430,1.154,0.068,0.729,0.193,-0.088,196,0,3,7,4,0
12331,411.0,2000,1171,18,1829,168,3,523,3325.06,0.547,0.430,1.154,0.068,0.729,0.194,-0.088,210,0,6,7,4,0
12361,412.0,2000,977,18,1832,165,3,554,3429.50,0.546,0.428,1.154,0.067,0.731,0.193,-0.088,199,0,1,13,4,0
12391,413.0,2000,921,18,1834,163,3,557,3412.09,0.545,0.427,1.153,0.066,0.731,0.194,-0.088,184,1,3,6,8,0
12421,414.0,2000,859,18,1835,162,3,558,3329.79,0.545,0.426,1.153,0.066,0.732,0.194,-0.088,198,0,6,7,8,0
12451,415.0,2000,736,18,1835,162,3,536,3404.30,0.544,0.426,1.154,0.066,0.732,0.194,-0.087,185,0,6,10,1,0
12481,416.0,2000,690,18,1835,162,3,537,3392.90,0.545,0.425,1.154,0.065,0.732,0.194,-0.087,188,1,5,5,4,0
12511,417.0,2000,637,18,1836,161,3,544,3463.56,0.544,0.425,1.154,0.065,0.732,0.194,-0.088,184,0,4,7,4,0
12541,418.0,2000,589,18,1837,160,3,542,3494.98,0.544,0.425,1.152,0.065,0.732,0.194,-0.088,199,0,4,12,7,0
12571,419.0,2000,532,18,1839,158,3,518,3543.44,0.543,0.424,1.154,0.065,0.733,0.194,-0.088,197,0,8,8,2,0
12601,420.0,2000,468,18,1839,158,3,501,3483.07,0.544,0.423,1.153,0.065,0.733,0.194,-0.088,193,1,5,11,4,0
12631,421.0,2000,490,18,1839,158,3,488,3463.68,0.544,0.423,1.153,0.065,0.733,0.194,-0.088,200,0,7,9,4,0
12661,422.0,2000,572,18,1841,156,3,489,3385.70,0.543,0.422,1.152,0.064,0.734,0.194,-0.088,195,0,7,13,5,0
12691,423.0,2000,595,18,1845,152,3,468,3472.41,0.541,0.420,1.155,0.064,0.735,0.194,-0.088,209,0,1,12,7,0
12721,424.0,2000,628,18,1846,151,3,448,3554.75,0.541,0.419,1.154,0.063,0.736,0.194,-0.088,204,3,1,14,5,0
12751,425.0,2000,627,17,1851,146,3,438,3473.64,0.540,0.416,1.156,0.064,0.738,0.195,-0.089,202,0,6,14,3,0
12781,426.0,2000,689,17,1854,144,2,452,3398.27,0.538,0.414,1.154,0.063,0.739,0.194,-0.089,168,2,4,6,5,0
12811,427.0,2000,777,17,1855,144,1,458,3328.17,0.538,0.413,1.154,0.061,0.739,0.194,-0.089,181,3,2,8,6,0
12841,428.0,2000,872,17,1856,143,1,443,3347.32,0.538,0.413,1.153,0.061,0.740,0.195,-0.089,207,0,3,9,4,0
12871,429.0,2000,1002,17,1857,142,1,461,3344.37,0.537,0.412,1.155,0.061,0.740,0.195,-0.089,176,0,4,10,4,0
12901,430.0,2000,1091,17,1857,142,1,473,3298.56,0.538,0.412,1.154,0.061,0.740,0.195,-0.089,202,0,4,7,5,0
12931,431.0,2000,1190,17,1858,141,1,473,3351.16,0.537,0.412,1.156,0.061,0.740,0.195,-0.089,187,0,5,8,4,0
12961,432.0,2000,1272,17,1860,139,1,480,3442.12,0.536,0.411,1.157,0.061,0.741,0.195,-0.089,191,0,3,11,2,0
12991,433.0,2000,1434,17,1861,138,1,485,3447.25,0.536,0.410,1.159,0.062,0.742,0.195,-0.089,178,0,3,5,6,0
13021,434.0,2000,1492,17,1861,138,1,483,3420.01,0.536,0.410,1.158,0.062,0.742,0.195,-0.089,191,0,2,3,3,0
13051,435.0,2000,1631,17,1862,137,1,488,3379.42,0.536,0.410,1.161,0.062,0.742,0.195,-0.090,187,0,3,5,4,0
13081,436.0,2000,1750,17,1862,137,1,486,3400.25,0.537,0.410,1.162,0.062,0.742,0.195,-0.090,195,0,3,9,3,0
13111,437.0,2000,1991,17,1859,140,1,475,3395.80,0.539,0.411,1.160,0.062,0.741,0.195,-0.090,197,0,1,8,6,0
13141,438.0,2000,2103,17,1859,140,1,471,3444.84,0.539,0.411,1.159,0.062,0.741,0.195,-0.090,186,0,2,6,6,0
13171,439.0,2000,2250,17,1857,142,1,455,3503.36,0.541,0.411,1.158,0.062,0.740,0.196,-0.090,192,0,5,6,3,0
13201,440.0,2000,2424,17,1856,143,1,452,3549.12,0.542,0.412,1.156,0.062,0.740,0.196,-0.090,191,0,2,4,2,0
13231,441.0,2000,2446,17,1856,143,1,461,3687.46,0.542,0.412,1.158,0.062,0.740,0.196,-0.089,192,0,2,10,4,0
13261,442.0,2000,2535,17,1856,143,1,441,3680.05,0.542,0.412,1.158,0.062,0.740,0.196,-0.090,172,0,4,6,5,0
13291,443.0,2000,2741,17,1857,142,1,432,3630.60,0.542,0.412,1.161,0.061,0.740,0.196,-0.090,197,0,5,7,4,0
13321,444.0,2000,2894,17,1856,143,1,412,3694.39,0.542,0.412,1.160,0.061,0.740,0.196,-0.090,179,0,4,10,4,0
13351,445.0,2000,2981,17,1856,143,1,414,3735.39,0.542,0.412,1.162,0.062,0.740,0.197,-0.090,200,0,5,8,4,0
13381,446.0,2000,3018,17,1853,146,1,425,3744.31,0.544,0.414,1.161,0.062,0.739,0.197,-0.090,207,0,4,8,2,0
13411,447.0,2000,3018,17,1847,152,1,414,3793.85,0.549,0.416,1.159,0.062,0.737,0.196,-0.089,189,0,6,11,3,0
13441,448.0,2000,3068,17,1843,156,1,415,3864.25,0.551,0.417,1.159,0.062,0.735,0.196,-0.089,203,0,8,12,1,0
13471,449.0,2000,3100,17,1840,159,1,403,3805.15,0.553,0.418,1.161,0.061,0.734,0.196,-0.089,192,0,9,6,2,0
13501,450.0,2000,3216,18,1841,158,1,434,3773.07,0.552,0.418,1.163,0.061,0.734,0.196,-0.089,187,0,4,6,4,0
13531,451.0,2000,3287,18,1841,158,1,440,3673.32,0.553,0.418,1.164,0.062,0.734,0.196,-0.089,207,0,7,4,5,0
13561,452.0,2000,3211,18,1842,157,1,443,3589.88,0.553,0.417,1.164,0.061,0.735,0.196,-0.089,208,0,5,4,7,0
13591,453.0,2000,3228,18,1843,156,1,452,3390.24,0.552,0.417,1.166,0.061,0.735,0.196,-0.089,202,0,6,6,6,0
13621,454.0,2000,3161,18,1845,154,1,450,3422.17,0.551,0.415,1.167,0.061,0.736,0.196,-0.090,205,0,6,6,2,0
13651,455.0,2000,3209,18,1843,156,1,441,3418.43,0.552,0.416,1.168,0.061,0.735,0.196,-0.090,198,0,4,8,5,0
13681,456.0,2000,3175,18,1842,157,1,447,3392.23,0.552,0.417,1.167,0.061,0.734,0.196,-0.090,190,0,3,6,5,0
13711,457.0,2000,3059,18,1844,155,1,437,3278.64,0.552,0.416,1.168,0.060,0.735,0.196,-0.090,182,1,3,4,6,0
13741,458.0,2000,2819,18,1845,154,1,442,3263.35,0.551,0.416,1.170,0.061,0.735,0.196,-0.090,197,0,7,12,8,0
13771,459.0,2000,2653,18,1843,156,1,431,3156.92,0.551,0.416,1.169,0.061,0.734,0.196,-0.090,184,0,4,5,5,0
13801,460.0,2000,2470,18,1846,153,1,423,3153.65,0.550,0.415,1.172,0.061,0.735,0.196,-0.090,185,0,4,8,4,0
13831,461.0,2000,2378,18,1849,150,1,426,3118.09,0.549,0.413,1.175,0.061,0.736,0.197,-0.090,196,1,6,5,3,0
13861,462.0,2000,2354,18,1844,155,1,424,3194.89,0.550,0.416,1.173,0.061,0.734,0.196,-0.090,183,0,5,10,3,0
13891,463.0,2000,2370,18,1844,155,1,415,3207.52,0.550,0.415,1.175,0.061,0.734,0.196,-0.090,201,0,4,5,5,0
13921,464.0,2000,2237,18,1847,152,1,424,3235.75,0.549,0.414,1.179,0.061,0.736,0.197,-0.090,176,0,7,6,2,0
13951,465.0,2000,2039,18,1846,153,1,426,3266.15,0.549,0.415,1.179,0.061,0.735,0.197,-0.090,196,0,9,4,2,0
13981,466.0,2000,1838,18,1843,156,1,414,3300.51,0.549,0.416,1.177,0.061,0.734,0.196,-0.090,202,1,3,5,1,0
14011,467.0,2000,1773,18,1842,157,1,404,3254.19,0.550,0.417,1.176,0.061,0.734,0.196,-0.090,185,0,9,2,4,0
14041,468.0,2000,1616,18,1840,159,1,398,3240.26,0.551,0.417,1.176,0.061,0.733,0.196,-0.089,182,0,3,8,6,0
14071,469.0,2000,1495,18,1835,164,1,371,3279.41,0.554,0.420,1.173,0.061,0.731,0.196,-0.089,187,0,6,6,8,0
14101,470.0,2000,1393,18,1835,164,1,370,3294.24,0.553,0.420,1.172,0.061,0.731,0.196,-0.089,193,0,3,5,1,0
14131,471.0,2000,1281,18,1832,168,0,358,3279.35,0.553,0.422,1.169,0.061,0.730,0.196,-0.089,185,0,14,11,5,0
14161,472.0,2000,1060,18,1829,171,0,339,3249.82,0.553,0.424,1.167,0.061,0.729,0.195,-0.089,183,0,4,7,3,0
14191,473.0,2000,957,18,1829,171,0,330,3282.11,0.553,0.424,1.168,0.063,0.729,0.195,-0.089,200,3,5,7,1,0
14221,474.0,2000,911,18,1828,172,0,332,3281.29,0.553,0.425,1.168,0.063,0.729,0.195,-0.089,192,2,3,5,0,0
14251,475.0,2000,898,18,1830,170,0,332,3301.56,0.552,0.424,1.168,0.063,0.730,0.196,-0.089,186,0,2,7,0,0
14281,476.0,2000,846,18,1832,168,0,320,3298.45,0.551,0.423,1.168,0.063,0.730,0.196,-0.089,206,2,5,5,3,0
14311,477.0,2000,750,18,1839,161,0,307,3359.44,0.547,0.420,1.171,0.063,0.733,0.196,-0.089,212,0,9,9,0,0
14341,478.0,2000,655,18,1845,155,0,303,3469.74,0.545,0.417,1.176,0.062,0.735,0.196,-0.090,187,2,4,16,3,0
14371,479.0,2000,599,18,1847,153,0,312,3564.34,0.543,0.416,1.176,0.061,0.736,0.196,-0.090,190,0,2,8,2,0
14401,480.0,2000,544,17,1838,162,0,306,3569.06,0.548,0.421,1.169,0.061,0.733,0.196,-0.089,201,0,6,11,5,0
14431,481.0,2000,547,17,1832,168,0,304,3612.73,0.550,0.423,1.164,0.062,0.730,0.196,-0.089,212,3,2,11,2,0
14461,482.0,2000,572,17,1837,163,0,308,3565.98,0.549,0.420,1.163,0.061,0.732,0.196,-0.089,194,3,11,12,2,0
14491,483.0,2000,550,17,1834,166,0,315,3561.39,0.550,0.422,1.162,0.059,0.731,0.196,-0.088,206,1,7,8,2,0
14521,484.0,2000,565,17,1832,168,0,316,3630.26,0.551,0.423,1.160,0.059,0.731,0.196,-0.088,185,2,4,10,3,0
14551,485.0,2000,613,17,1837,163,0,318,3529.35,0.549,0.420,1.164,0.059,0.732,0.196,-0.089,199,2,8,10,4,0
14581,486.0,2000,730,17,1841,159,0,308,3635.71,0.547,0.418,1.166,0.058,0.734,0.197,-0.089,185,2,5,12,4,0
14611,487.0,2000,825,17,1846,154,0,314,3656.83,0.546,0.416,1.169,0.059,0.736,0.197,-0.089,177,2,9,10,0,0
14641,488.0,2000,875,17,1851,149,0,319,3644.23,0.544,0.414,1.173,0.059,0.737,0.197,-0.090,209,1,5,12,1,0
14671,489.0,2000,923,17,1853,147,0,320,3641.86,0.543,0.413,1.173,0.058,0.738,0.197,-0.090,212,1,3,9,2,0
14701,490.0,2000,1014,17,1854,146,0,314,3674.39,0.542,0.413,1.174,0.058,0.738,0.197,-0.090,207,1,4,8,4,0
14731,491.0,2000,1158,17,1854,146,0,330,3704.61,0.542,0.413,1.174,0.058,0.738,0.198,-0.089,194,0,2,7,3,0
14761,492.0,2000,1289,17,1854,146,0,355,3704.83,0.542,0.413,1.173,0.057,0.738,0.198,-0.089,184,0,3,6,3,0
14791,493.0,2000,1447,17,1857,143,0,373,3840.39,0.541,0.411,1.177,0.058,0.739,0.198,-0.090,183,0,4,7,2,0
14821,494.0,2000,1585,17,1860,140,0,379,3870.17,0.540,0.410,1.179,0.058,0.740,0.198,-0.089,192,1,7,11,3,0
14851,495.0,2000,1857,17,1861,139,0,383,3857.42,0.541,0.409,1.182,0.057,0.741,0.198,-0.089,182,0,7,10,5,0
14881,496.0,2000,1939,17,1860,140,0,393,3913.52,0.542,0.409,1.182,0.056,0.741,0.198,-0.089,235,0,7,12,5,0
14911,497.0,2000,2073,17,1860,140,0,408,3915.19,0.542,0.409,1.184,0.055,0.741,0.198,-0.089,190,0,3,13,7,0
14941,498.0,2000,2082,17,1861,139,0,410,3944.70,0.542,0.408,1.186,0.055,0.741,0.198,-0.090,206,1,3,8,2,0
14971,499.0,2000,2235,17,1862,138,0,409,3881.80,0.542,0.408,1.189,0.056,0.741,0.198,-0.090,172,1,6,10,5,0
